old,new,speaker,english,speaker,english,speaker
"というか、なんかとてつもない力で
こじ開けられて扉がふっとんでるよ
――ど、どうする？",,Carrie,,Carrie,,Carrie
報告へ行く,,Carrie,,Carrie,,Carrie
ここで待ち伏せする,,Carrie,,Carrie,,Carrie
"そ、そうだね――
正体は分かんなかったけど
危ないヤツっていう情報は手に入れたし――",,Carrie,,Carrie,,Carrie
"まだ息は上がってるけど
スニーカーさんに報告しに行こっか――",,Carrie,,Carrie,,Carrie
"ええっ――
どんなヤツが出るかも分からないし
あなたがいてくれても、さすがに怖いよ",,Carrie,,Carrie,,Carrie
"アタシの野生の勘が“危ない”って言ってるんだ
とにかくここ、離れよ？",,Carrie,,Carrie,,Carrie
（ダミーデータ）,,Peco,,Peco,,Peco
"はぁ――はぁ――
走りっぱなしで、これ以上歩けない――",,Carrie,,Carrie,,Carrie
"さっき見たもののこと
スニーカーさんに伝えてきて――",,Carrie,,Carrie,,Carrie
"何ですって！
檻がこじ開けられていた――
しかも、大量のイノシシに襲われた――と",,Sunika,,Sunika,,Sunika
"覚者さんとキャリーの姐さんを
とんでもない目に合わせてしまって
なんと詫びればいいやら――",,Sunika,,Sunika,,Sunika
"その上、さっき運んで来てもらった
食料があれば、俺らも当分暮らせそうでさ",,Sunika,,Sunika,,Sunika
"色んな頼みごとを気軽に引き受けてくれて――
ほんと、キャリーの姐さんとあんたには
感謝してもしきれねぇや",,Sunika,,Sunika,,Sunika
"大したお礼にはなりやせんが――
前にキャリーの姐さんが探してた
酒樽を修理するための<COL ff2600>《巨大な木材》</COL>",,Sunika,,Sunika,,Sunika
"見つけておきやしたぜ
持っていってくださいや",,Sunika,,Sunika,,Sunika
"当然、これだけで済ませる気はありませんぜ
今後もキャリーの姐さんがお困りの時は
何でも協力しやしょう
食堂の復旧――応援してますぜ",,Sunika,,Sunika,,Sunika
"ほんとにほんとに
ありがとうございやした！",,Sunika,,Sunika,,Sunika
"何ですって！
檻がこじ開けられていた――
しかも、大量のイノシシに襲われた――と",,Sunika,,Sunika,,Sunika
"覚者さんとキャリーの姐さんを
とんでもない目に合わせてしまって
なんと詫びればいいやら――",,Sunika,,Sunika,,Sunika
"その上、さっき運んで来てもらった
食料があれば、俺らも当分暮らせそうでさ",,Sunika,,Sunika,,Sunika
"色んな頼みごとを気軽に引き受けてくれて――
ほんと、キャリーの姐さんとあんたには
感謝してもしきれねぇや",,Sunika,,Sunika,,Sunika
"今後、キャリーの姐さんがお困りの時は
何でも協力しやしょう
食堂の復旧――応援してますぜ",,Sunika,,Sunika,,Sunika
"ああ、スニーカーさんに声かけてきてくれたんだね
ありがとう――",,Carrie,,Carrie,,Carrie
"まだ疲れは残ってるけど――
ティネス砦に帰らなきゃね",,Carrie,,Carrie,,Carrie
"ねぇ――
なんか、また誰かいる気がするんだけど――",,Carrie,,Carrie,,Carrie
"しかも今回は、なんていうか
より力のこもった視線を感じる――",,Carrie,,Carrie,,Carrie
例のごとく、あなたにお任せしちゃうね！,,Carrie,,Carrie,,Carrie
へへ、やっぱり気付いてもらえましたか,,Sunika,,Sunika,,Sunika
"今回はキャリーの姐さんじゃなく
覚者さん――あんたにどうしても
頼みたいことがあってここまで来たんです",,Sunika,,Sunika,,Sunika
話を聞く,Hear the story,Sunika,,Sunika,,Sunika
無視する,Ignore,Sunika,,Sunika,,Sunika
"じ、実は――“幻の食材”が諦められずに
今度はもっと頑丈な檻を仕掛けて
草葉の陰からこっそり見張ってたんですがね",,Sunika,,Sunika,,Sunika
"突然、とんでもねぇ気配を感じて
慌てて逃げようとしたら
自慢の足を挫いちまいまして",,Sunika,,Sunika,,Sunika
"いや、情けない話で――
だけど“ヤツ”は必ず現れてるはずなんでさ！",,Sunika,,Sunika,,Sunika
"覚者さんの腕っぷしは風の噂に聞いてます
――どうにかひとつ、様子を
見て来てもらえませんかね？",,Sunika,,Sunika,,Sunika
"そんな――せっかく先回りまでして潜んでたのに
無視はあんまりじゃないですかい",,Sunika,,Sunika,,Sunika
"じ、実は――“幻の食材”が諦められずに
今度はもっと頑丈な檻を仕掛けて
草葉の陰からこっそり見張ってたんですがね",,Sunika,,Sunika,,Sunika
"突然、とんでもねぇ気配を感じて
慌てて逃げようとしたら
自慢の足を挫いちまいまして",,Sunika,,Sunika,,Sunika
"いや、情けない話で――
だけど“ヤツ”は必ず現れてるはずなんでさ！",,Sunika,,Sunika,,Sunika
"覚者さんの腕っぷしは風の噂に聞いてます
――どうにかひとつ、様子を
見て来てもらえませんかね？",,Sunika,,Sunika,,Sunika
"お願いしますよ――
どうしても“幻の食材”が諦められねぇんです",,Sunika,,Sunika,,Sunika
"今頃、“ヤツ”は必ず現れてるはずなんでさ
そこを覚者さんの腕っぷしで何とか――！",,Sunika,,Sunika,,Sunika
"え？
足を挫いたスニーカーさんが来てた？
へぇ――足を挫いててもアタシより速いんだね",,Carrie,,Carrie,,Carrie
"それにしても、やっぱり“幻の食材”は気になるな
さっきはとんでもない目にあったけど――
今度は檻にかかってるかもしれないんだよね？",,Carrie,,Carrie,,Carrie
"そうとなれば、これはもう
行くしかないでしょ！",,Carrie,,Carrie,,Carrie
"今度は念入りに準備して――
もしものことを考えて
一週間分の食料も用意して向かおう！",,Carrie,,Carrie,,Carrie
"めいっぱい袋に詰め込むのに時間かかるから
準備できたらまた声かけるね！",,Carrie,,Carrie,,Carrie
