old,new,speaker,english,speaker,english,speaker
"今日は付き合ってくれて、本当にありがとう
みんな喜んでいたぜ
それから明日は――",,Mephis,,Mephis,,Mephis
"――いや
いまさら、言う必要はないな
最後まで戦い抜くだけだ",,Mephis,,Mephis,,Mephis
――――,,Mephis,,Mephis,,Mephis
――それじゃあ、また明日な,,Mephis,,Mephis,,Mephis
"あら、覚者さま～
なんでしょう？
わたしとお話ししてくださるんですか？",,Muget,,Muget,,Muget
"――もう本当に、覚者さまに
レジスタンスに誘われなかったら
どうなってたか、考えるのも恐ろしいです",,Muget,,Muget,,Muget
"オーク共なんて、斬り捨てれば終わりですけれど
人間はそうもいきませんからね～
特に、<NPC 681>さまの治めるメガドでは――
獄死なんて、ぞっとします",,Muget,,Muget,,Muget
"――――ところで、覚者さまは
どうしてレジスタンスに入られたんです？",,Muget,,Muget,,Muget
"ま、覚者さまくらいの方なら
"正義のため！"――なぁんて言っても
恰好が付いちゃいますね～",,Muget,,Muget,,Muget
"――そういえば、メフィスさんは
どうしてレジスタンスをやっているのでしょう？
聞いたところで教えてくれなさそうですけど――
覚者さまなら教えてくれるかもしれませんね～",,Muget,,Muget,,Muget
"うふふ――
聞けたら、ぜひわたしにも
教えてくださいね！",,Muget,,Muget,,Muget
"ところで、<NPC 691>ってもともと
覚者さまと敵対する憲兵だったって本当ですか？
あの人の言うこと、信用ならないから～",,Muget,,Muget,,Muget
"尋問もされたとか聞きましたけど
――何したんですか？
歯とか抜いたんですか？
爪とか剥がしたんですか？？",,Muget,,Muget,,Muget
"こんばんは、覚者さん
明日は頑張りましょうね！",,Shem,,Shem,,Shem
"<NPC 681>侯爵はきっと命を奪う気――で
向かってきますよね
なんだか、相手が人間だと思うと
戦うって実感があんまりなくて――",,Shem,,Shem,,Shem
"――こんな甘いこと言ってられないな！
覚者さんと一緒にここまでやってきたんだ
全力で戦って、できるだけ怪我しないで
帰らないと――姉さんたちが心配するし",,Shem,,Shem,,Shem
"メフィスさんにも、心配かけちゃうし
――ここだけの話だけど、メフィスさんって
ものすごく心配性なんですよ",,Shem,,Shem,,Shem
"カレンさんや<NPC 691>さんにも
危険には近寄らないよう、毎日言い聞かせてるし
勧誘してきたのはメフィスさんたちなのに
仲間にならないで欲しそうな感じで――",,Shem,,Shem,,Shem
"ま、悪い人じゃないってことですよ！
そんなの覚者さんが
一番分かっているでしょうけど――",,Shem,,Shem,,Shem
"最近、夜遅く出かけていることが
周りの人たちに知られちゃって――
怪しまれてるんですよね",,Shem,,Shem,,Shem
"誤魔化さなきゃいけないのも、今日までです！
<NPC 681>を倒して
平穏な日常と信頼を取り戻しましょう！",,Shem,,Shem,,Shem
"覚者さん――ご存知です？
ジャンのこと――",,Muget,,Muget,,Muget
"ジャンが捕まってしまうなんて
いったいどうしてそんなことに――
これも<NPC 681>さまの思惑なんでしょうか？",,Muget,,Muget,,Muget
"絶対に許せません！
<NPC 681>さま――いえ、<NPC 681>
絶対に倒さなければ――！",,Muget,,Muget,,Muget
"あぁ――覚者さん
すまねぇが、騒ぐ気になれないんだ",,Basit,,Basit,,Basit
"親父が、急にいなくなっちまった
近所の人の話だと
憲兵どもに捕まっちまったって――",,Basit,,Basit,,Basit
"くそ、なんでなんだよ――なんで急に！
絶対助け出してやるからな",,Basit,,Basit,,Basit
あぁ、覚者さん聞いてよ！,,Karen,,Karen,,Karen
"<NPC 698>さん、覚えてる？
この間、会いに行ってもいなかったから
周りの人に聞いてみたら――",,Karen,,Karen,,Karen
"憲兵たちに捕まっちゃったんですって――
一体どうして？
あの人は何も悪いことしてないのに！",,Karen,,Karen,,Karen
酷いわ――絶対に許せない――,,Karen,,Karen,,Karen
"あぁ、覚者さん！
ごめんなさいね、<NPC 691>さんが
目を離した間に飲みすぎちゃったみたいで――",,Karen,,Karen,,Karen
"――覚者さんはどう？
楽しんでるかしら？
それとも、明日のことを考えているの？",,Karen,,Karen,,Karen
"私はお留守番になっちゃうけど――
戦えるみんなは明日、命を賭けた決戦なのよね",,Karen,,Karen,,Karen
"――私、覚者さんとみんなにとっても感謝してるの
集会所で尋問の跡を掃除したり
ドキドキしながら街で聞き込みをしたり――
酒場の店員のままじゃ、絶対できない経験だもの",,Karen,,Karen,,Karen
"覚者さんが誘ってくれなかったら、きっと
閉鎖的なメガドを仕方なく
受け入れていたと思うし――",,Karen,,Karen,,Karen
"こんなに熱い気持ちに出会うことも
なかったと思うわ
ありがとね、覚者さん",,Karen,,Karen,,Karen
"きっと、メフィスさんも同じ気持ちだと思うな
なんだか最近表情が柔らかくなってきたし――
覚者さんのおかげかもね？",,Karen,,Karen,,Karen
"そういえば、メフィスさんって
たまーに酒場にいるのを見かけてたけど
一体どんな仕事をしていたのかしら？",,Karen,,Karen,,Karen
"あっ！
べ、別に気になっている訳じゃ――
――いや、気にはなるけど――",,Karen,,Karen,,Karen
"――――なんでもないの！
気にしないで！",,Karen,,Karen,,Karen
"気合入った顔付きしてるな！
――俺も明日に備えて
ナイフを研ぎ直してきたところだけどよ",,Jan,,Jan,,Jan
"しっかし、<NPC 681>を倒した後
レジスタンスは解散しちまうのか？
まぁ、そのための秘密結社だもんな",,Jan,,Jan,,Jan
"そうなったら、俺はどうするかな――
元通り盗賊として生きていこうか
それともメガドで人生やり直してみるのもいい
知り合いも増えたことだしよ",,Jan,,Jan,,Jan
"覚者さん、アンタはどうするんだ？
生きて<NPC 681>の野郎を倒すのは当然として――
今まで通り、レスタニアの覚者として
魔軍をぶっ倒し続けてくれるのか？",,Jan,,Jan,,Jan
"――そういや、メフィスの奴はどうするんだろうな
アイツ、あんまり自分のこと話さないけど
<NPC 681>打倒に相当入れ込んでるだろ？",,Jan,,Jan,,Jan
"何か個人的な恨みでもあんのかねぇ？
聞いたところで
簡単に答える奴じゃないだろうけどさ",,Jan,,Jan,,Jan
"ま、覚者さん――奴もアンタを
信頼してるのは間違いなさそうだ
これからも、仲良くしてやってくれよ",,Jan,,Jan,,Jan
"<NPC 681>のやつを倒したらさ
盗賊の俺が協力したってこと、広めてくれよ",,Jan,,Jan,,Jan
"俺が出店に近付くだけで睨み付けるヤツ
まだいるんだよな――
仕事以外の盗みはしないってのによ",,Jan,,Jan,,Jan
"へへ――覚者さぁん、何してんだよ
俺と喋ろうぜぇ～",,Basit,,Basit,,Basit
"俺さぁ、覚者さんにされたこと――
もうぜーんぜん、怒ってねえから！
むしろ感謝してんだよ、ホントに！",,Basit,,Basit,,Basit
"俺さぁ、もともと王国軍に入ろうとしてたんだよ
憲兵隊じゃなくてさ！
でも――メガドが急に落ちちまっただろ？
それで兵士がたくさん死ぬのを見てさぁ",,Basit,,Basit,,Basit
"急に親父のことが頭に浮かんでよぉ――
そこで急に命が惜しくなって
やっぱり憲兵隊だー！　っつって
親父にろくに相談せずに入っちまったんだわ",,Basit,,Basit,,Basit
"今まで大した親孝行もできなかったから
これで稼いだ金で、親孝行だ！
――と思ってたんだけどな
危うく、人生最大の親不孝をするところだったぜ",,Basit,,Basit,,Basit
"――ま、人生いつでもやり直せるってことだな
陰気臭い顔したメフィスにも伝えといてくれよ！",,Basit,,Basit,,Basit
――――,,Basit,,Basit,,Basit
"――――
――",,Basit,,Basit,,Basit
"――――
――ZZZZZZZ",,Basit,,Basit,,Basit
"――あぁ、覚者クン
こんばんは",,Raksha,,Raksha,,Raksha
"僕のことは気にしないでくれて結構さ――
こういう席は苦手なんだ
君も、僕の所にくるなんてもの好きだね",,Raksha,,Raksha,,Raksha
"あのさ、今だから言うけど――
レジスタンスに僕が入って、迷惑だったかな？
確かにオークの文書の解読は手伝ったけど――
あれから僕の知識が役立ったことなんて無いだろ",,Raksha,,Raksha,,Raksha
"――あぁ、僕のことなんて考えたことも
なかったって顔だな
そうだろうと思ってたよ",,Raksha,,Raksha,,Raksha
"でも、まぁさ――勝手かもしれないけど
レジスタンスに入って、救われた部分もあるんだ
第一に、お酒を控えるようになったし
――償っている気分になれるんだ",,Raksha,,Raksha,,Raksha
"情報兵だったとき――
僕は妻子よりも仕事を優先した
戦時中だ、敵を潰すことが家族――
ひいては国の為になるとね",,Raksha,,Raksha,,Raksha
"覚者クン、君たちがこの国に来てからなんだ
家族がいた村が焼き尽くされたことを知ったのは――",,Raksha,,Raksha,,Raksha
"――月並みな話をしてすまない
今の話は全部忘れてくれ――",,Raksha,,Raksha,,Raksha
"僕は戦えないけど――
陰ながら応援しているよ",,Raksha,,Raksha,,Raksha
"もし、<STG 473>で
オーク共の暗号攻撃に遭ったら教えてくれ！
すぐに駆けつけるよ",,Raksha,,Raksha,,Raksha
"――いや――多分ないか
うん、無いな――",,Raksha,,Raksha,,Raksha
――ふふふ、みんな楽しそう,,Esen,,Esen,,Esen
"あのね、覚者さん
あたし――まだ小さいけど
カレンさんを手伝って集会所をお掃除したり
洗い物をしたりしたんだよ",,Esen,,Esen,,Esen
"他にも、友達にオークの話を聞いてみたり
こっそり憲兵さんたちの内緒話を盗み聞きしたり
――すごく怖かったけど",,Esen,,Esen,,Esen
"レジスタンスに入る前はね
食べる物と寝る場所のことばっかり心配してた
あたしが何をしたいかなんて
考えることも無かった",,Esen,,Esen,,Esen
"でも、レジスタンスに入って――初めて
夜、寝るのが楽しみになったんだ！
明日は何しよう、どこへ行こう――って
あたしができることを考えて眠るの",,Esen,,Esen,,Esen
"それでね、将来は武器屋さんか
よろず屋さんになりたいな、とも思ってるの！
他にも、いっぱいなりたいものがあるんだ！",,Esen,,Esen,,Esen
"他になんて言えばいいのかわからないけど
――ありがとう、覚者さん！
ね、メフィスさんにも伝えてね！",,Esen,,Esen,,Esen
"メフィスさんってなんか――
すごくクールでかっこいい！",,Esen,,Esen,,Esen
"一体どんなお仕事なんだろう――
クールでかっこいいから――氷屋さん？",,Esen,,Esen,,Esen
