old,speaker,english,speaker,english,speaker
"わたしの心に働きかけてあなたたちを呼ぶように
命じたのは、他でもないセシリーだ――とな",Gearóid,,Gearóid,,Gearóid
セシリーは今のままでは目覚めることができない,Gearóid,,Gearóid,,Gearóid
"助けが必要だと気づいた時に
真っ先に思い浮かべたのはあなたの顔だった",Gearóid,,Gearóid,,Gearóid
それはセシリーの意志かもしれないぞ？,Gearóid,,Gearóid,,Gearóid
"あなたたちのおかげでフィンダムはずっと
落ち着いた日々が続いていた",Mordred,,Mordred,,Mordred
"だから突然慌ただしくなっても
我々は右往左往するばかりだ",Mordred,,Mordred,,Mordred
隊長、案の定ですよ,Elliot,,Elliot,,Elliot
"ガルドリンが、ジッとしていられるかって――
結局、ここまで来ちゃいました",Elliot,,Elliot,,Elliot
"セシリーはまだ起きねえのか？
だったら、叩き起こしてやろうぜ",Gurdolin,,Gurdolin,,Gurdolin
ああ、早かったな,Bertrand,,Bertrand,,Bertrand
"フィンダムから連絡を受け
おおよその事情は把握している",Bertrand,,Bertrand,,Bertrand
"目的とされる塔の入り口はこじ開けたが
中に入るのはお前が初めてだ",Bertrand,,Bertrand,,Bertrand
"心許ない話だが
内部がどうなっているか、手掛かりはない
十分注意してくれ",Bertrand,,Bertrand,,Bertrand
"塔の中に魔物が入り込んでいる痕跡があります
気をつけて下さい",Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier
"この島でも、動ける覚者は半数にも
満たなくなりました",Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier
もはや白竜様を救う手立てはないのでしょうか,Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier,,Arisen Corps Regimental Soldier
"首尾はどうだ？
精霊竜の目覚めが、レスタニアの破滅の回避に
うまくつながってくれればいいんだがな",Bertrand,,Bertrand,,Bertrand
"おお、首尾良く、問題を解決したようだな
私からも礼を申し上げたい
――本当に助かったよ",Mordred,,Mordred,,Mordred
あなたたちも感じることができるだろうか,Gearóid,,Gearóid,,Gearóid
"この始まりの洞が力強く竜力を巡らせ――
いやいや、それどころではなかったな",Gearóid,,Gearóid,,Gearóid
"さあ、わたしなんかよりもセシリーに
話しかけてやってくれ",Gearóid,,Gearóid,,Gearóid
"隊長、さあ
セシリーの近くへ行きましょう",Elliot,,Elliot,,Elliot
"ここはなんだ――おかしなもんだな
ちょっと調子がいいみたいだ",Gurdolin,,Gurdolin,,Gurdolin
ああ――澄んだ竜力を感じるぜ,Gurdolin,,Gurdolin,,Gurdolin
"セシリーはレスタニアとあなたたちのために
ひとときの竜力を使い――
巫女と巡り合わせたというわけか",Gearóid,,Gearóid,,Gearóid
"時間がないようだから、早く行きなさい
この災難が落ち着いたら、ゆっくり話そう",Gearóid,,Gearóid,,Gearóid
あなたたちの勝利を信じて待っているよ,Gearóid,,Gearóid,,Gearóid
"セシリーは再び眠りについたようだ
我々の竜は問いかけに答えることなく
眠り続けるばかり",Gearóid,,Gearóid,,Gearóid
"しかし、それでも穏やかな気持ちでいられるのは
このフィンダムから黒騎士を追い出してくれた
あなたたちのおかげだ",Gearóid,,Gearóid,,Gearóid
"我々に何ができるのかわからないが――
いつでもあなたたちの味方だ
それだけは忘れないでほしい",Gearóid,,Gearóid,,Gearóid
"ありがとう、ミシアル
ありがとう、セシリー",Elliot,,Elliot,,Elliot
"さて隊長！
白竜様をお救いする方法はわかりました",Elliot,,Elliot,,Elliot
"一度レスタニアに戻って報告したら
事にあたりましょう",Elliot,,Elliot,,Elliot
"絶好調だな
なんなら、前よりいい感じだぜ",Gurdolin,,Gurdolin,,Gurdolin
"また頼りにしてしまったと後ろめたかったが
我々も役に立てたようでうれしいよ",Mordred,,Mordred,,Mordred
"聞いたよ
黒騎士の剣を奪い返すんだろ？",Klaus,,Klaus,,Klaus
"相手が傷を負っているとはいえ
そう簡単なことではないよね",Klaus,,Klaus,,Klaus
"わかっちゃいるけど――頼むよ
レスタニアの未来のためだ",Klaus,,Klaus,,Klaus
"我が命――あと少しでいい――
つないでくれ――",The White Dragon,,The White Dragon,,The White Dragon
"無事に戻って何よりだ
良からぬ事が起こって足止めされるのではないかと
気が気ではなかったぞ",Joseph,,Joseph,,Joseph
"して、ミシアルが現れ、黒騎士から
剣を取り戻せと策をくれたのだろう？",Joseph,,Joseph,,Joseph
"しかも黒騎士は傷を負い、動けないと
いうではないか",Joseph,,Joseph,,Joseph
"楽な戦いにも思えるが
その実、この機会を逃せばレスタニアは終わりだ
おお、事の重大さに身も震えるわ",Joseph,,Joseph,,Joseph
"それとな――
良い知らせがひとつある",Joseph,,Joseph,,Joseph
"メイリーフのもとで寝込んでいたリズが
少しではあるが、力を取り戻したようだ",Joseph,,Joseph,,Joseph
"あらためて、おまえたちにレスタニアの未来を託すぞ
あの憎っくき黒騎士を打ち倒し
剣を持ち帰ってくれ",Joseph,,Joseph,,Joseph
