old,speaker,english,speaker,english,speaker
自覚以上に足腰が弱っているようだ――,Joseph,,Joseph,,Joseph
"わたしも覚者だったら――
時に、うらやましいよ",Joseph,,Joseph,,Joseph
"老いも悪くはないと思っていたが――
こういう場所では負け惜しみに過ぎんな",Joseph,,Joseph,,Joseph
全面的にまかせる,Joseph,,Joseph,,Joseph
頼もしいな,Joseph,,Joseph,,Joseph
レオが見込んだ理由がわかるよ,Joseph,,Joseph,,Joseph
出口はこっちでいいのかな？,Joseph,,Joseph,,Joseph
さっさと外に出た方がいいのではないか？,Joseph,,Joseph,,Joseph
方向が違うだろう？,Joseph,,Joseph,,Joseph
すまないが回復を――たのむ,Joseph,,Joseph,,Joseph
"ご苦労だが――
わたしの体力も気にしてくれんか",Joseph,,Joseph,,Joseph
回復を――回復を！,Joseph,,Joseph,,Joseph
ジョゼフたちは無事に神殿方面へ向かった,Vanessa,,Vanessa,,Vanessa
"アークの調査が終わったからには
すぐに次の方針が決まるだろう",Vanessa,,Vanessa,,Vanessa
"いいか？　なんにでも首を突っこんでおけ
経験だけは誰も奪えないからな",Vanessa,,Vanessa,,Vanessa
"ハッ！　ジョゼフ様は無事にお連れした――
失礼もなかった――そう自負しております！",Logan,,Logan,,Logan
"なんの用だ？
我々に落ち度はなかったはず――",Duke,,Duke,,Duke
"ジョゼフ様は無事にお連れした
安心してくれ",Heinz,,Heinz,,Heinz
"アークの中にイリスがいたって
騎士団の人が言ってたよ？",Mayleaf,,Mayleaf,,Mayleaf
"本当？　元気だった？
神殿にはもう戻れないの？",Mayleaf,,Mayleaf,,Mayleaf
"第二のアークも最初のとほとんど同じ――
意匠、紋様、紋章――ほぼ同じだったろう？",Klaus,,Klaus,,Klaus
"ただ、新しいアークの方がひとまわり大きい
僕の想像だけどね",Klaus,,Klaus,,Klaus
"レオはどこですか？
ただ帰投が遅れているだけなら
いいのですが――",Mysial,,Mysial,,Mysial
"あの人はジョゼフたちの進め方に
不満があったようです",Mysial,,Mysial,,Mysial
"ジョゼフは他愛の無いことと笑っていましたが
普通の人間と覚者では考え方や
出来事の受け取り方に違いがあるでしょう",Mysial,,Mysial,,Mysial
"くすぶる不満はいつか破裂するかも
しれません",Mysial,,Mysial,,Mysial
"深刻な事態になる前に教えてくださいね
白竜様のご加護で和を取り戻すことが
できるはずです",Mysial,,Mysial,,Mysial
"レオがまだ戻っていないのだとか
心配ですね",Pamela,,Pamela,,Pamela
"さっそく古文書で調べ上げたのだが
その記述によれば――",Joseph,,Joseph,,Joseph
"アークの奥底の不可思議な仕掛けは
命をエネルギーに変換する装置だ",Joseph,,Joseph,,Joseph
"そのエネルギーは我々が"竜力"と呼ぶものと
同質、同等だとされている
つまり、その装置は
人が竜となりうる発明なのだ",Joseph,,Joseph,,Joseph
"むろん、許されることではない
力だけを持っても人は竜にはなれん",Joseph,,Joseph,,Joseph
"竜ほど賢くも忍耐強くもないからな
器からあふれる力は破滅を招くのだ",Joseph,,Joseph,,Joseph
"レオはまだか？
急ぎ、相談したいことがある
あのアークを破壊する方法を
見つけださねばならん！",Joseph,,Joseph,,Joseph
準備できたら声を掛けてくれ,Leo,,Leo,,Leo
"一緒にやりたいこと、相談したいこと――
頼みたいことが山ほどある",Leo,,Leo,,Leo
"【ヒント：第二アークへの侵入について】
第二のアーク内部に潜む脅威は未知数です
白竜神殿の素材屋で販売している《精製パラフィン》で高レベル装備をクラフトしましょう",Joseph,,Joseph,,Joseph
