old,speaker,english,speaker,english,speaker
将軍とジリアンがしんがりを引き継いだ,Gurdolin,,Gurdolin,,Gurdolin
"あいつらのことだ
首尾良く撤退してくるだろうが――
くそっ！　いったい何が起こってるんだ？",Gurdolin,,Gurdolin,,Gurdolin
隊長、ファビオが来てる！,Lise,,Lise,,Lise
"きっとレスタニアで――痛ッ！
あ、頭が痛い！？",Lise,,Lise,,Lise
"隊長、具合はどうです？
つらいってほどじゃないけど
この感じは――初めてです",Elliot,,Elliot,,Elliot
話している時間が惜しい、一緒に戻ってくれ！,Fabio,,Fabio,,Fabio
白竜神殿に敵襲だ、黒騎士が現れた！,Fabio,,Fabio,,Fabio
"おい、早く戻るぞ！
黒騎士は白竜神殿だ！",Gurdolin,,Gurdolin,,Gurdolin
"隊長、急がないと！
この胸騒ぎ――",Lise,,Lise,,Lise
"急いでレスタニアへ帰りましょう！
白竜様の――いえ、レスタニアの一大事です！",Elliot,,Elliot,,Elliot
"隊長さん！
ここは僕らに任せて行ってください！",Nedo,,Nedo,,Nedo
"神殿で好き勝手にされて――
逃げられて――ああ、最悪だ！",Elliot,,Elliot,,Elliot
おい、白竜の容態は！？,Gurdolin,,Gurdolin,,Gurdolin
どうしよう――どうしよう隊長！,Lise,,Lise,,Lise
"咄嗟にあんたを呼びに行ったけど
おれも残って戦うべきだったのか――",Fabio,,Fabio,,Fabio
"そうすれば白竜はこんなことにならずに――
くっ、判断を誤ったのか！？",Fabio,,Fabio,,Fabio
"さあ、急ごう！
まず、白竜様の容態を確認するんだ
そして、何ができるか考えよう！",Klaus,,Klaus,,Klaus
"白竜よ、いったいどうすれば――
我々にできることはありますか？",Joseph,,Joseph,,Joseph
不覚――,The White Dragon,,The White Dragon,,The White Dragon
"この傷――如何ほどの痛手か――
竜力の流出――計り知れぬ――",The White Dragon,,The White Dragon,,The White Dragon
"黒騎士め――
あやつの狙いは我にあったとは――",The White Dragon,,The White Dragon,,The White Dragon
すべてはこのためであったか――,The White Dragon,,The White Dragon,,The White Dragon
