old,speaker,english,speaker,english,speaker
"作戦の手筈はジリアンから聞いて欲しい
突入路は既に開いている",Liberation Army Soldier,,Liberation Army Soldier,,Liberation Army Soldier
"新入りさん？
頑張ってね",Liberation Army Soldier,,Liberation Army Soldier,,Liberation Army Soldier
"待ち人は来ず――か
いや、こちらの話だ",Quintus,,Quintus,,Quintus
解放されても未来があるわけじゃない――か,Gurdolin,,Gurdolin,,Gurdolin
"こりゃ助ける方にとってもキツい戦いだな
なんに命を賭けりゃいいんだ",Gurdolin,,Gurdolin,,Gurdolin
ジリアンさ、希望を探してるって言ってたよね,Lise,,Lise,,Lise
"それ、なんだろう
ここには無さそうだけど――",Lise,,Lise,,Lise
隊長、一度レスタニアに戻りませんか？,Elliot,,Elliot,,Elliot
"ここも気になるけど――
どうせ休むなら、あっちの方が
身体にはいいはずです",Elliot,,Elliot,,Elliot
"おかげでみんな無事
相変わらず、疲れ切っているけどね
ねぎらいや感謝がなくても悪く思わないで",Gillian,,Gillian,,Gillian
"あの忌々しい戦車が立ち去った後――
敵が新たな部隊を配備する前に、あの野営地は
わたしたちで確保しておくつもり",Gillian,,Gillian,,Gillian
"けれど、アッカーシェランはもう終わりが
近いんだと思う
たとえ大地が生き続けても、人の心は死にかけている",Gillian,,Gillian,,Gillian
"火竜様が倒れてから――
大地を巡る竜力が変わったせいだと思う",Gillian,,Gillian,,Gillian
"あなたたちも休んでおくといいよ
ここだって、オークどもが来ないとも限らない
その時は戦ってもらうからね",Gillian,,Gillian,,Gillian
アッカーシェランか――,Klaus,,Klaus,,Klaus
"こことは違う歴史、こことは違う思想の人々が
暮らす世界
でもやっぱり、戦争だけはあるんだね",Klaus,,Klaus,,Klaus
"なるほど――
アッカーシェランの民たちは
疲れ、絶望しているというわけか",Joseph,,Joseph,,Joseph
"そんな状態では、いくら戦いに勝利しても
ずるずると終焉に向かって滑り落ちるだけ――",Joseph,,Joseph,,Joseph
"こんな時こそ強い指導者が必要なのだが
聞く限り、ジリアンもクインタスもそういう人物では
なさそうだな",Joseph,,Joseph,,Joseph
