old,speaker,english,speaker,english,speaker
"ああ、話は聞いています
西の海に墜ちた新しいアークへ行くのですね？",Gershwin,,Gershwin,,Gershwin
"なら、そこの小舟を自由に使ってください
どんな危険が待っているかわかりません
十分ご注意を",Gershwin,,Gershwin,,Gershwin
"アークへ行くのなら
そこの小舟を自由に使ってください",Gershwin,,Gershwin,,Gershwin
"どんな危険が待っているかわかりません
十分ご注意を",Gershwin,,Gershwin,,Gershwin
くそっ――,Gerd,,Gerd,,Gerd
"レオが――わたしに――剣を向けた――
信頼は――結べなかった――",Gerd,,Gerd,,Gerd
"なんという――無念
追え――始末をつけろ
イリスの二の舞だ――",Gerd,,Gerd,,Gerd
"命の器を取り戻せ――
あれは白竜様に捧げるべきものだ――",Gerd,,Gerd,,Gerd
"レオを――裏切り者に――
してはいけない――",Gerd,,Gerd,,Gerd
レオはいったいどうしたんだ――,Karno,,Karno,,Karno
"話し合いの余地はない――のか？
仲間じゃないか――",Karno,,Karno,,Karno
"初陣なのに――
やっとゲルトさんとご一緒できたのに――",White Knight,,White Knight,,White Knight
手を抜け――,Leo,,Leo,,Leo
俺に任せろ――,Leo,,Leo,,Leo
さあ、終わらせるぞ,Leo,,Leo,,Leo
"ああもう！
レオだけなのか？
覚者を信じていいのか！？",Karno,,Karno,,Karno
わたしは――大丈夫,Mayleaf,,Mayleaf,,Mayleaf
"いつまでもメソメソしていたら
ミシアルに叱られちゃうもの",Mayleaf,,Mayleaf,,Mayleaf
"魔物が来るのはもちろん恐ろしいことですが
人々の絆がほどけてしまう方が
ずっと深刻なことですね――",Pamela,,Pamela,,Pamela
"伝令が来たよ
レオはやったんだね？",Klaus,,Klaus,,Klaus
"ゲートが開いた――
メルゴダへのゲートが開いたんだ",Klaus,,Klaus,,Klaus
"もう後戻りはできないぞ
さあ、こうしちゃいられない",Klaus,,Klaus,,Klaus
"僕はメルゴダへ行くよ
僕がいるべき場所はここじゃない
あっち側なんだ！",Klaus,,Klaus,,Klaus
"アークでの出来事は聞いた
ご苦労だったな",Joseph,,Joseph,,Joseph
"加えて、北方から伝令があった
大いなるエネルギーに触れて
メルゴダへのゲートが開いたらしい",Joseph,,Joseph,,Joseph
"これは敵の思惑通りではないのか？
とすれば、我々が手を貸したようなものだ",Joseph,,Joseph,,Joseph
"北の果てのゲートを介して
ディアマンテスの本拠とこのレスタニアは
地続きになってしまった",Joseph,,Joseph,,Joseph
"ふん――
会議――いや、わたしの指導や指示が
こうも無視されるとは――
情けなくて腹も立たんわ",Joseph,,Joseph,,Joseph
"――なんだと？
本当にレオがそう言ったのか
わたしへの敬意を忘れるなと？
あいつめ――",Joseph,,Joseph,,Joseph
"ふむ、いいだろう
行って、レオとクラウスの力になってやれ
ただし、覚えておくのだ",Joseph,,Joseph,,Joseph
"実は、あのクラウスは錬金術師の子孫だ
錬金術が禁忌とされたために
深い知識はないが――",Joseph,,Joseph,,Joseph
"それでもこのレスタニアで
もっとも錬金に通じた青年だ",Joseph,,Joseph,,Joseph
"だからわたしはクラウスを
世の中の邪心――
悪意から遠ざけようとそばに置いていた",Joseph,,Joseph,,Joseph
"しかし、今、あれは
ここを離れようとしている",Joseph,,Joseph,,Joseph
"頼む――
わたしの目となって
クラウスを見つめ続けてくれ
同時に、白竜の爪となるがいい",Joseph,,Joseph,,Joseph
"何を見つけ、何を引き裂けばよいか――
今のおまえならわかっているはずだ",Joseph,,Joseph,,Joseph
心技体――準備は整っているか？,Heinz,,Heinz,,Heinz
"操船は乗組員に任せればいいが
アーク周辺は波が高い
少々乱暴な送迎になるだろう",Gershwin,,Gershwin,,Gershwin
"わたしの経験では、乗船したら
すぐに眠ってしまうのが一番だ
さあ、乗ってくれ",Gershwin,,Gershwin,,Gershwin
"よし、それでは船を出すぞ
最短航路で行くからな",Gershwin,,Gershwin,,Gershwin
