old,speaker,english,speaker,english,speaker
ウィルミア――ああ、ウィルミアよ――,Mordred,,Mordred,,Mordred
"――定めと戦おうという我々の決意が
あと幾日か早ければ――",Doherty,,Doherty,,Doherty
"ウィルミアは浄化されない――
そういうことですね？",Maia,,Maia,,Maia
"たとえ大地が浄化されても
竜は戻らないのか――",Terg,,Terg,,Terg
"どうするんだい？
これ以上、君にできることは何かあるのかい？
あとは向こうの人たちに任せた方が
いいんじゃないのかな",Klaus,,Klaus,,Klaus
その、なんというか――君たちのためにさ,Klaus,,Klaus,,Klaus
"喜びも半分――
どうやら、そういうことのようだな",Joseph,,Joseph,,Joseph
精霊竜は――無念なことをした,The White Dragon,,The White Dragon,,The White Dragon
"急ぎ、倒し、竜の尊厳を守ってやれ
魔物に堕する前に――倒してくれ",The White Dragon,,The White Dragon,,The White Dragon
案ずることはない,The White Dragon,,The White Dragon,,The White Dragon
"精霊竜は覚者を残した
さだめを予期していたのだろう",The White Dragon,,The White Dragon,,The White Dragon
