old,speaker,english,speaker,english,speaker
"囚われた人が地下にいたとしても
もう、限界のはずだ",Quintus,,Quintus,,Quintus
"隊長さん、ありがとうございます！
おかげでこんなにも多くの人たちを
解放することができました",Nedo,,Nedo,,Nedo
"僕とクインタス、ベルタは、この人たちを連れて
王家の通路を使って脱出します",Nedo,,Nedo,,Nedo
"隊長さんも、いち早く
ここから脱出してください",Nedo,,Nedo,,Nedo
"間に合って良かった――
ざっと見たところ、この地下は封鎖されたまま
かなり日が経っている",Quintus,,Quintus,,Quintus
"オークどもめ、ここの人たちのことなど
すっかり忘れてしまったのだろう",Quintus,,Quintus,,Quintus
"見つからずにみんなを助け出すには
好都合だな",Quintus,,Quintus,,Quintus
"あんたのおかげでここの連中は
ぎりぎり飢え死にせずに済んだようだ",Bertha,,Bertha,,Bertha
"さあ、突入経路の確認も済んでいることだし
とっととずらかろうじゃないか
――陽動部隊の情報も気になるだろう？",Bertha,,Bertha,,Bertha
"よもやこんな場所でネド王子様と
お会いできようとは、ぐ、言葉もない――",Samuel,,Samuel,,Samuel
"――さ、わしよりも、はやくみんなをここから
連れ出してやってくれ",Samuel,,Samuel,,Samuel
あ、あんたたちは一体誰なんだ？,Isetto,,Isetto,,Isetto
"え？　解放軍！？
俺、本当に助かるのか――",Isetto,,Isetto,,Isetto
"うう、王子様ったら
こんなあぶない真似までして来てくれるなんて
ほんと身に余る光栄だよ",Akgis,,Akgis,,Akgis
ああ、許してください、許してください,Sara,,Sara,,Sara
"わたしはなんでも言うことを聞きますから
どうか――家族だけは見逃してください",Sara,,Sara,,Sara
"ネド王子様――
なんとご立派に成長されたことか",Mustafa,,Mustafa,,Mustafa
アデライデ様、クレス様、ああ、お喜びあれ！,Mustafa,,Mustafa,,Mustafa
"本当にありがとう
もうみんな、ここ数日は食べる物も無くなって
ほんと、ぎりぎりだったの――",Aysel,,Aysel,,Aysel
う、あっちにいるのは大盗賊のベルタじゃないか,Dan,,Dan,,Dan
"盗賊が俺たちを助けてくれたのか――
だが、もう何が起きたって驚きゃあしないぜ",Dan,,Dan,,Dan
お疲れさまでした,Nedo,,Nedo,,Nedo
"おかげで王家の通路の調査は終わり
そればかりか、消息不明だった城の人々も
保護することができました",Nedo,,Nedo,,Nedo
次は――いよいよ、展望城への侵攻ですね,Nedo,,Nedo,,Nedo
"メイロワ将軍たちも戻っています
陽動部隊との評定も終えたようですから
ええ、きっとうまくいくでしょう",Nedo,,Nedo,,Nedo
"城から助け出してもらった連中に代わって
礼を言わせてくれ
ありがとう",Quintus,,Quintus,,Quintus
"わたしの友はオークと戦い、命を落とした
ようだが、その家族は無事だった
それだけでも良しとしよう",Quintus,,Quintus,,Quintus
"地下に閉じ込められていた連中は
意気も元気もなくしてまるで屍のようだった",Bertha,,Bertha,,Bertha
"今にして思えばそれが良かったのだろうね
静かに、水が流れるがごとくに脱出できた
オークどもめ、全然気づいちゃいないよ",Bertha,,Bertha,,Bertha
"おぬしらの首尾は上々と聞いている
しかし、陽動部隊は消耗が激しい",Meirova,,Meirova,,Meirova
"あと一度の攻撃が限度だろう
つまり、わしらの機会もあと一度ということだ",Meirova,,Meirova,,Meirova
"エリオットがロスギルに残った
陽動部隊に参加するってよ",Gurdolin,,Gurdolin,,Gurdolin
"エリオット、疲れ切った陽動部隊の人たちに
すっかり同情しちゃって――",Lise,,Lise,,Lise
"まあ、気持ちはわかるな
あいつなら、大丈夫だよね",Lise,,Lise,,Lise
"城の地下で大勢の人たちを
助けたんだってね",Klaus,,Klaus,,Klaus
"良かったよ――本当に良かった
僕は、つい、そういう人たちと
自分を重ね合わせてしまうんだ",Klaus,,Klaus,,Klaus
"いてもいなくても、誰も気にしないような
そんな人たちにさ",Klaus,,Klaus,,Klaus
"なるほど――
城への突入準備が整ったというわけか",Joseph,,Joseph,,Joseph
順調に城を奪回すれば次は王都メガド――だったな,Joseph,,Joseph,,Joseph
"ふむ――奪回か
ネド王子が悪しき竜から竜力を“奪回”するまでは
気が休まらないな",Joseph,,Joseph,,Joseph
