old,speaker,english,speaker,english,speaker
"ティネス砦へは各自で向かうことになるから
場所は確認しておいてね",Gillian,,Gillian,,Gillian
"ティネス砦は、オークに奪われた
砦らしいな",Gurdolin,,Gurdolin,,Gurdolin
"メイロワ将軍め、何も言わないが
砦の奪回も狙ってるはずだ",Gurdolin,,Gurdolin,,Gurdolin
王子って、１２歳なんでしょ？,Lise,,Lise,,Lise
"どんな感じなのかな――
王子なんて、物語の中にしか
いないと思ってたよ",Lise,,Lise,,Lise
"聞いた話ですけどね――
ネド王子は、素直で聡明な少年だということです",Elliot,,Elliot,,Elliot
"素直で聡明――
本当でしょうかね",Elliot,,Elliot,,Elliot
"ティネス砦に王子がいると
決まったわけではない",Quintus,,Quintus,,Quintus
"メイロワ将軍が、そう推測しているだけ――
ということを忘れずに",Quintus,,Quintus,,Quintus
"砦の前に並んでる大砲が見える？
あれで撃たれたらこちらはひとたまりもないの",Gillian,,Gillian,,Gillian
"あれをね、使い物にならなくしてほしいんだ
いい？　なるべく全部――",Gillian,,Gillian,,Gillian
"とにかく、こっちが砦までたどり着けるくらいの
時間を稼いでほしいの",Gillian,,Gillian,,Gillian
"そっちの様子を見て、わたしたちも
突入するから、よろしく",Gillian,,Gillian,,Gillian
"あと、偵察隊からの話しによると
砦の中には前回同様、戦甲で身を固めた
巨大な魔物がいるみたい",Gillian,,Gillian,,Gillian
"上手く戦甲をみんなで破壊しないと倒せないから
遭遇したら注意してね",Gillian,,Gillian,,Gillian
じゃあ、はじめよう,Gillian,,Gillian,,Gillian
"クインタスたちと手分けして
この砦に捕らわれた同志たちを見つけ出し
解放するのがわしの役目だ",Meirova,,Meirova,,Meirova
"仲間の救出は任せてくれ
あんたはひたすらに敵を蹴散らしてくれればいい",Quintus,,Quintus,,Quintus
"ジリジリジリジリ、気分が
盛りあがってきたじゃねえか――なあ？",Gurdolin,,Gurdolin,,Gurdolin
ネド王子、待っていて！,Lise,,Lise,,Lise
さあ、心おきなく暴れてやりましょう！,Elliot,,Elliot,,Elliot
"ここ、ティネス砦はな――
オークどもとの幾度とない激戦に耐え抜いた要衝だ",Meirova,,Meirova,,Meirova
もう二度と手放してなるものか,Meirova,,Meirova,,Meirova
"落胆？
そんなことはないぞ",Meirova,,Meirova,,Meirova
"王子への道は途絶えていないし
こうして砦を取り戻したんだからな",Meirova,,Meirova,,Meirova
"王子はいなかったが、行方に関する情報が
入ったのは久しぶりだ",Quintus,,Quintus,,Quintus
"砦も取り戻すことができたし――
ああ、追い風を感じるな",Quintus,,Quintus,,Quintus
"“契りの歌”は――
竜がもたらす有形無形の恵に感謝し
王家と竜の契りが未来永劫続くことを祈る歌なの",Gillian,,Gillian,,Gillian
"くたびれ損ってやつだな
まあ、一回、二回は覚悟の上よ",Gurdolin,,Gurdolin,,Gurdolin
"俺はちょっと砦見て回ってから
休ませてもらうわ",Gurdolin,,Gurdolin,,Gurdolin
"竜に感謝する歌なんて、素敵だなあ
レスタニアにもあればいいのに",Lise,,Lise,,Lise
わたし、毎日歌っちゃうと思う,Lise,,Lise,,Lise
ふう――,Elliot,,Elliot,,Elliot
"ここは身体を休めて次に備えましょう
王子と会うときは笑顔でいたいですからね",Elliot,,Elliot,,Elliot
ネド王子はどうだった？,Klaus,,Klaus,,Klaus
"そうか――まだ会えていないんだね
でも、望みは繋がっているんだろう？",Klaus,,Klaus,,Klaus
"アッカーシェランの人たちがそう信じているなら
大丈夫なんだろうね",Klaus,,Klaus,,Klaus
そうか――,Joseph,,Joseph,,Joseph
"砦を奪回しただけではなくネド王子の手がかりまで
手に入れるとは上出来",Joseph,,Joseph,,Joseph
"しかも、メイロワ将軍は、おまえたちのおかげで
運が巡ってきたと考えているのだな？",Joseph,,Joseph,,Joseph
"いいぞ
良い関係を築けそうではないか",Joseph,,Joseph,,Joseph
→時間経過スポット①（弱研磨剤？）解放,5000,,5000,,5000
