old,speaker,english,speaker,english,speaker
――厄介な状況ですよね,Elliot,,Elliot,,Elliot
"アーシェは――
娘はどうやらこのまま元気になりそうだ",Cyril,,Cyril,,Cyril
"おまえたちに借りができてしまったが
それはアーシェが持ち帰った情報で
返したということでいいな？",Cyril,,Cyril,,Cyril
"貸し借り無しということで
心おきなく、おまえたちの無事を祈ろう",Cyril,,Cyril,,Cyril
"あたしは頭目のセロの娘、アーシェだよ
あんたが助けてくれたんだろ？",Ashe,,Ashe,,Ashe
"なんてお礼をしたらいいかわからないよ
こうして話せるし、立てるし――",Ashe,,Ashe,,Ashe
"無理せず治せばまた盗賊稼業に戻れるってさ
本当にありがとう",Ashe,,Ashe,,Ashe
"ここの連中は悪しき竜との戦いで
疲れ切ってるし、ケガ人も多い
盗賊は戦闘が得意なわけじゃあないからな",Sly,,Sly,,Sly
"アーシェみたいな半人前も単独行動なんて
見ちゃいられないぜ",Sly,,Sly,,Sly
"だから俺はもう少しここに残ることにしたんだ
お宝の匂いを嗅ぎつけたんなんてことはないぞ？",Sly,,Sly,,Sly
さあ隊長、わしらも行こうか,Meirova,,Meirova,,Meirova
"この中のどこかに
火垂れ山へ通じる道があるらしい",Meirova,,Meirova,,Meirova
キサマかっ！　展望城で受けた傷を返してやるわッ！,War Master,,War Master,,War Master
メイロワ、最後の願いだ,Meirova,,Meirova,,Meirova
"王子の決意が変わらないのであればせめて――
せめて、そのお姿を見届けたい",Meirova,,Meirova,,Meirova
わしを火垂れ山に連れていってくれ！,Meirova,,Meirova,,Meirova
"麓の道は魔物は多いが、おぬしたちなら開ける
やもしれん
一度城へ戻って仕切り直しだ",Meirova,,Meirova,,Meirova
"一度城に戻ろうではないか
厳しい道中を乗り切るには準備が必要だ",Meirova,,Meirova,,Meirova
"王子を追うにも道は断たれてしまった――
山の麓を進むしかないってことか",Gillian,,Gillian,,Gillian
"一度城に戻って準備を整えないと
このままじゃ無理だと思う",Gillian,,Gillian,,Gillian
"な？　結局、俺の言った通りだ
俺たちには強行突破が似合いだぜ",Gurdolin,,Gurdolin,,Gurdolin
"結局、魔物だらけの山麓を行くんだよね
もしかして王子に意地悪されちゃった！？",Lise,,Lise,,Lise
"王子は何やら立派なことを
言ってましたけど――",Elliot,,Elliot,,Elliot
そう上手くは行かないですよねえ,Elliot,,Elliot,,Elliot
"――おや、王子はどこだい？
王家の墓で会えたんじゃないのかい？",Bertha,,Bertha,,Bertha
ああ、また王子に先に行かれたんだね,Bertha,,Bertha,,Bertha
"やっぱりどう考えても王子を
ひとりで行かせるわけにはいかないよ",Gillian,,Gillian,,Gillian
俺たちは将軍と一緒に先に行く,Gurdolin,,Gurdolin,,Gurdolin
"おまえは一度レスタニアに戻って
ジョゼフに伝えてやれ",Gurdolin,,Gurdolin,,Gurdolin
"王子は正気だったってな
まあ、どっちにしても、まだまだ子供だ
本気の子供ってのも厄介だぜ",Gurdolin,,Gurdolin,,Gurdolin
わたしはジリアンたちと一緒に行くね,Lise,,Lise,,Lise
"しかしやっぱり王子の意図は
わかりませんよね――",Elliot,,Elliot,,Elliot
"まさかひとりで竜を倒せると
思っているわけじゃないでしょうし",Elliot,,Elliot,,Elliot
わしは王子を信じることに決めたが――,Meirova,,Meirova,,Meirova
"しかしもし万が一――
王子が竜に敗れた時は――
おぬしらが第二の矢としてこの国を救ってくれ",Meirova,,Meirova,,Meirova
ああ、おぬしらの存在が、なんと心強いことか,Meirova,,Meirova,,Meirova
"いや、おぬしらの存在なくして
ここまでは来られなかっただろう
ありがたいことだ",Meirova,,Meirova,,Meirova
"ゆっくり休んでくれよ
王子の後見人は、わしらよりも
おぬしの方が適任かもしれんな",Meirova,,Meirova,,Meirova
"もう王子に任せたら？
なんて言ったけど、やっぱり不安だね",Klaus,,Klaus,,Klaus
"だって、どう考えても
年端もいかない少年が竜を倒すなんて
想像がつかないよ",Klaus,,Klaus,,Klaus
まだ王子に振り回されているのか――,Joseph,,Joseph,,Joseph
"竜の本拠に乗り込むというのに――
メイロワ将軍の心中、察するに余りあるな",Joseph,,Joseph,,Joseph
ネド王子の思惑はわからぬ,The White Dragon,,The White Dragon,,The White Dragon
しかし――,The White Dragon,,The White Dragon,,The White Dragon
"王子の考えがどうあれ、竜力の継承相手を
選ぶのは竜だ",The White Dragon,,The White Dragon,,The White Dragon
悪しき竜が王子を選ぶだろうか,The White Dragon,,The White Dragon,,The White Dragon
光明は悪しき竜がまがいものの竜であること,The White Dragon,,The White Dragon,,The White Dragon
笛の秘策がうまくいくことを祈ろう,The White Dragon,,The White Dragon,,The White Dragon
