old,speaker,english,speaker,english,speaker
"ご存じかも知れませんが
このエリアには王家代々と継がれてきた山城
展望城と呼ばれる要衝がございます",Nayajiku,,Nayajiku,,Nayajiku
"しかし、いまやその城は魔軍の手に堕ち
王都メガドへの進行はおろか
ここより北に進むことすら危険な状態です",Nayajiku,,Nayajiku,,Nayajiku
"ただ耐えるしかない無為な日々でしたが
もし、ネド様のお役に立てるのならば
それが、わたしたちの喜びになるでしょう",Nayajiku,,Nayajiku,,Nayajiku
"癒しの泉ですね？
ここを出て、南西の崖へ向かってください
水路の入り口には、すぐにお気づきになられるかと",Nayajiku,,Nayajiku,,Nayajiku
"その水路の最深部に、癒しの泉はあります
魔物の巣窟になっているはずですから
どうぞお気をつけください",Nayajiku,,Nayajiku,,Nayajiku
"南西の崖に向かってください
それから、礎の解放がまだでしたら
けして忘れないでくださいね",Nayajiku,,Nayajiku,,Nayajiku
"イェルハルドが内密で話したいってよ
王子抜きだと",Gurdolin,,Gurdolin,,Gurdolin
おかしな陰謀に巻きこまれたりしねえだろうな,Gurdolin,,Gurdolin,,Gurdolin
"どうやら王子たちは少し遅れているようですな
ならば、好都合です",Gerhard,,Gerhard,,Gerhard
みなさん,Gerhard,,Gerhard,,Gerhard
"時に王子の堅き盾として――
時に解放軍の鋭き剣として――
今後ともよろしくお願いします",Gerhard,,Gerhard,,Gerhard
"ベルタとその一族郎党は、国が復興するその日まで
盗賊稼業は休止にして我々解放軍に全面協力する
とのことだ",Meirova,,Meirova,,Meirova
まあ、当然だがな,Meirova,,Meirova,,Meirova
いろいろとありがとうございました,Nedo,,Nedo,,Nedo
"でも、竜力を使うと疲れるものですね
いつか慣れるのでしょうか",Nedo,,Nedo,,Nedo
"イェルハルドが加わるとなれば
相当な戦力だぜ",Gurdolin,,Gurdolin,,Gurdolin
"盗賊団に加えて、辺境の知将が参加となれば
もっと多くの人たちが解放軍に
同調してくるれるでしょうね",Elliot,,Elliot,,Elliot
"思わず張り切っちゃったけど
ネド王子、ますます後に退けないよね",Lise,,Lise,,Lise
退くつもりなんて、ないんだろうけどさあ,Lise,,Lise,,Lise
"悪しき竜は現れぬか――
あやつめ何を考えている――",The White Dragon,,The White Dragon,,The White Dragon
"なんだか、意気揚々という感じだね
そうでもないのかな？",Klaus,,Klaus,,Klaus
"戦いが好きな覚者――戦場でこそ輝く覚者
そういう覚者がいても当然だと思うよ",Klaus,,Klaus,,Klaus
なるほど――,Joseph,,Joseph,,Joseph
"悪しき竜の竜力はネド王子が継承可能な――
つまり、王家伝来の竜力で
あるか否かが重要というわけか",Joseph,,Joseph,,Joseph
"確かにこれはネド王子以外には
見極めが不可能だろうな",Joseph,,Joseph,,Joseph
"しかし、一方で気味が悪いのは悪しき竜の動き
気を引き締めて動くのだぞ",Joseph,,Joseph,,Joseph
