old,speaker,english,speaker,english,speaker
エリオット、落ち着いて！,Lise,,Lise,,Lise
隊長、くっ――手強いよ――,Lise,,Lise,,Lise
本当にお世話になりました,Nedo,,Nedo,,Nedo
"これから――どうなるのでしょうか？
悪いことはもう、起こりませんよね？",Nedo,,Nedo,,Nedo
"回り道はしたけれど、僕の中には
母から引き継いだ竜力が巡っています",Nedo,,Nedo,,Nedo
"僕が竜へと変わるには――
まだまだ時が必要なようです",Nedo,,Nedo,,Nedo
"でも、この力で僕はアッカーシェランを
未来永劫、守って行く――
僕にはできる――
そんな気がするんです",Nedo,,Nedo,,Nedo
"落ち着いたら、ぜひレスタニアを訪ねたいと
思っています",Nedo,,Nedo,,Nedo
白竜様にもご挨拶しないといけませんしね,Nedo,,Nedo,,Nedo
"ネド王子――ほんの一瞬で
すっかり大人びて――
なんだか寂しいわい",Meirova,,Meirova,,Meirova
"これでアッカーシェランにも未来が
戻ったのだろう
なくしたものは多いが、これから時間をかけて
取り戻せばいい",Meirova,,Meirova,,Meirova
"王子が竜になるのは、はて、いつのことか――
まあ、それがいつであろうと
わしは命の続く限り、お側に仕えるつもりだ",Meirova,,Meirova,,Meirova
"アッカーシェランとレスタニアは
礎で繋がったままなのだろう？",Meirova,,Meirova,,Meirova
"気が向いたら、いつでも来てくれ
大歓迎するぞ",Meirova,,Meirova,,Meirova
"なんならわしらとアッカーシェラン復興のため
駆け回ってくれんか？
まあ、ダメか――ダメだろうな",Meirova,,Meirova,,Meirova
"隊長、エリオット、リズ、ガルドリン――
あなたたちのことはわたしが生きている限り
忘れないよ",Gillian,,Gillian,,Gillian
"あ、心配しないで
わたしはメイロワ将軍よりも長生きする
つもりだから",Gillian,,Gillian,,Gillian
"ったくよ――
おまえといると疲れることばかりだぜ",Gurdolin,,Gurdolin,,Gurdolin
"ま、いわゆる、気持ちいい疲れだけどな
一緒にキノザでも行かねえか？",Gurdolin,,Gurdolin,,Gurdolin
"いやー、今回は個人的には不本意です
色々とご心配、ご迷惑をおかけしてしまって",Elliot,,Elliot,,Elliot
"でも、どうやらアッカーシェランを
絶望の淵から救いだすお手伝いは
できたみたいで――",Elliot,,Elliot,,Elliot
隊長、おつかれさまでした,Elliot,,Elliot,,Elliot
これにて一件落着！,Lise,,Lise,,Lise
"レスタニアに戻って報告しなくちゃ
ジョゼフがじりじりして待ってると思うよ",Lise,,Lise,,Lise
"いい報せを持ち帰ることができて
ほんと良かった！",Lise,,Lise,,Lise
"隊長――
お世話になりましたね",Gerhard,,Gerhard,,Gerhard
"あなたたち抜きではわたしはこの村を
出る気にもならなかったでしょう
なんとも、名残惜しいですね",Gerhard,,Gerhard,,Gerhard
"ごくろうだったね
さーて、あたしも盗賊に戻ろうかね
でも、王家にはろくなお宝がないってことが
よくわかったよ",Bertha,,Bertha,,Bertha
"もう少し仕事場を広げようかね
たとえば――レスタニアとかさ",Bertha,,Bertha,,Bertha
"おまえたちと出会った日のことは
忘れないよ
ともに戦った日々もな",Quintus,,Quintus,,Quintus
"見事、希望を紡いでくれたな
おまえならやり遂げると信じていた",Cyril,,Cyril,,Cyril
"ああ、次は俺たちの番だ
これから南のベルタ達と共に、戦乱で荒れ果てた
村を回り人々の力になるつもりさ",Cyril,,Cyril,,Cyril
おお！　悪しき竜を倒してくれましたね,Bacias,,Bacias,,Bacias
"期待が重すぎるのではないかと
心配していましたが――",Bacias,,Bacias,,Bacias
いやはや、まったくの杞憂でした,Bacias,,Bacias,,Bacias
"おかえり、隊長
本当にごくろうさま",Klaus,,Klaus,,Klaus
"こんなに晴れ晴れしい帰還だというのに
ジョゼフ様に話しかけたら
きっと小言を言われてしまう
気をつけるんだよ",Klaus,,Klaus,,Klaus
"良かった――
どうなることかと思ったが
アッカーシェラン壊滅の危機は
なんとか回避されたということだな",Joseph,,Joseph,,Joseph
"しかし、悪しき竜の使命とはなんだったのか――
悪しき竜を生み出したという黒い竜は
一体どこに潜んでいるのだろう？",Joseph,,Joseph,,Joseph
"いや、今はやめておこう
おまえたちの無事の帰還を喜び
アッカーシェランのために杯を上げようか",Joseph,,Joseph,,Joseph
我が覚者よ――,The White Dragon,,The White Dragon,,The White Dragon
新たな世界でも、また絆を結んできたようだな,The White Dragon,,The White Dragon,,The White Dragon
"ごくろうだった
さあ、纏わり付く戦場の気を洗い流し
あらためて話そうではないか",The White Dragon,,The White Dragon,,The White Dragon
