old,speaker,english,speaker,english,speaker
"ベルタはちょっと機嫌が悪いから
気をつけてね",Lise,,Lise,,Lise
ここは、戦いには不向きですね,Elliot,,Elliot,,Elliot
攻め込まれたら、逃げ場がないですよ,Elliot,,Elliot,,Elliot
"メイロワのじじいめ、ネド王子まで
寄越すなんて何を考えているんだい！？",Bertha,,Bertha,,Bertha
"希望だ、旗印だ、と言われて懸命だけど
まだ子供じゃないか",Bertha,,Bertha,,Bertha
"――まあ、それはともかく、とりあえず
この急場をどう凌ぐかだよ",Bertha,,Bertha,,Bertha
"一番重要なことはね、ここで戦えば
こっちに勝ち目はないってことだ",Bertha,,Bertha,,Bertha
その代わり、ほら――,Bertha,,Bertha,,Bertha
"迎え撃つにはうってつけの場所がある
地図に印をつけてやるから行ってみな",Bertha,,Bertha,,Bertha
"手下たちを走らせてあるから、そいつが
案内するよ",Bertha,,Bertha,,Bertha
"地図を見せてください
――ああ、やっぱりそうですね",Nedo,,Nedo,,Nedo
"オークは洞窟の裏手の、地形が入り組んだ
山の中を進軍してくるはずです",Nedo,,Nedo,,Nedo
"谷間の道は狭くて大軍には不向き
この地の利を活用しなさい――",Nedo,,Nedo,,Nedo
それがベルタの考えだと思います,Nedo,,Nedo,,Nedo
さあ、隊長さん、行きましょう,Nedo,,Nedo,,Nedo
なんだい――,Bertha,,Bertha,,Bertha
"王子は見違えたようだね
でも、まだまだ子供なんだからね
それを忘れたら後悔するよ",Bertha,,Bertha,,Bertha
"谷間の様子を見に行きませんか？
早い方がいいと思うんです",Nedo,,Nedo,,Nedo
"なるほど――谷底のオークどもを
山の上から奇襲するってわけだ",Gurdolin,,Gurdolin,,Gurdolin
"奇襲ってのがひっかかるが
戦上手は手段選ばずってな",Gurdolin,,Gurdolin,,Gurdolin
王子、頼もしいねえ,Lise,,Lise,,Lise
"王子が精神的に成長したといっても
戦いに関してはまだまだです",Elliot,,Elliot,,Elliot
俺たちの出番ですよ,Elliot,,Elliot,,Elliot
この先は危険だ,Bertha's Bandit Group,,Bertha's Bandit Group,,Bertha's Bandit Group
"おかしらに指示された
谷を見下ろせる場所があるから
そこまで登るんだ",Bertha's Bandit Group,,Bertha's Bandit Group,,Bertha's Bandit Group
仲間が待ってるはずだ、指示に従ってくれ,Bertha's Bandit Group,,Bertha's Bandit Group,,Bertha's Bandit Group
"来たね！
ほら、ここを登るんだよ",Bertha's Bandit Group,,Bertha's Bandit Group,,Bertha's Bandit Group
"おかげで、悪しき竜の竜力を
近くで感じることができました",Nedo,,Nedo,,Nedo
僕は、あの竜力を継承することができます！,Nedo,,Nedo,,Nedo
"邪悪な意識の奥深くに
火竜であった女王の力を感じました",Nedo,,Nedo,,Nedo
"悪しき竜に打ち勝つことができれば
竜力は僕に共鳴してくれるはずです",Nedo,,Nedo,,Nedo
"悪しき竜が、アッカーシェランの竜と
まったく異なる竜力を持つ存在であれば
僕はその力を継承できないのではないか――",Nedo,,Nedo,,Nedo
"そう思って不安だったのですが
確認できて良かったです",Nedo,,Nedo,,Nedo
"悪しき竜のやつ――
俺たち――いや、隊長に用があったみたいだな",Gurdolin,,Gurdolin,,Gurdolin
なんだってんだ、まったく,Gurdolin,,Gurdolin,,Gurdolin
"さっきの竜――
本気じゃないって言うか
あまり殺気を感じなかったっていうか――",Lise,,Lise,,Lise
"悪しき竜の奴――
俺たちに何か期待してるんですかね",Elliot,,Elliot,,Elliot
"悪しき竜は隊長に会いに来た――
僕など眼中にありませんでした
いったいどういうことでしょうね",Nedo,,Nedo,,Nedo
俺たちに何をさせようってんだ――,Gurdolin,,Gurdolin,,Gurdolin
"隊長――
あの悪しき竜にとって
わたしたちは観客――",Lise,,Lise,,Lise
そんな気がしたんだけど――ちがうかな,Lise,,Lise,,Lise
この絶望の大陸を楽しめって――,Elliot,,Elliot,,Elliot
"もしや、悪しき竜は自分の力を
見せつけるために俺たちを呼んだとか",Elliot,,Elliot,,Elliot
違いますかね！？,Elliot,,Elliot,,Elliot
"よくやってくれた！
おかげで仲間にはかすり傷ひとつないよ",Bertha,,Bertha,,Bertha
"王子も、ずいぶん意気揚々と
引き上げてきたじゃないか",Bertha,,Bertha,,Bertha
うん、見直したよ,Bertha,,Bertha,,Bertha
"でもね、王子だ覚者だと
もてはやされてもあの子はまだ子供",Bertha,,Bertha,,Bertha
"母親が恋しい年頃だ
それを忘れるんじゃないよ",Bertha,,Bertha,,Bertha
"疲れただろう？
すこし、休むといい",Bertha,,Bertha,,Bertha
"聞いたよ
ついに悪しき竜が現れたんだってね",Klaus,,Klaus,,Klaus
"しかも、君たちを呼びつけたのは
自分の力を見せつけるため――
そう言ったんだよね？",Klaus,,Klaus,,Klaus
"そうか――
竜からの力の継承が可能となれば
ネド王子は正真正銘の希望というわけだ",Joseph,,Joseph,,Joseph
――が、しかし！,Joseph,,Joseph,,Joseph
"悪しき竜の傲慢な言葉が許せんな！
おまえたちの見聞が白竜の耳に入ることは必然だ",Joseph,,Joseph,,Joseph
"つまり、それは白竜を意識した言葉――
これはわたしの想像以上に厄介な
巻きこまれ方だぞ――うーむ",Joseph,,Joseph,,Joseph
悪しき竜はおまえに会いに来たのだな――,The White Dragon,,The White Dragon,,The White Dragon
"これはフィンダムを巡る出来事を
思い出さずにはいられない――",The White Dragon,,The White Dragon,,The White Dragon
"あの黒騎士と悪しき竜――
似ているとは思わぬか",The White Dragon,,The White Dragon,,The White Dragon
