old,speaker,english,speaker,english,speaker
"族長の無礼を許してくれ
もしも俺の無礼も気になるようなら――
寛大な心で許してほしい",Blair,,Blair,,Blair
――フン、戦服の美しさは、我々の勝ちだ！,Gavan,,Gavan,,Gavan
"アデルドナハがあんたたちを認めたんだ
だから、俺も認めるよ
何しろ、アデルドナハが認めたんだからな",Cana,,Cana,,Cana
"レスタニアでもゾッとしねえのに
こんなところで囚われの身なんてのは
二度とごめんだぜ",Gurdolin,,Gurdolin,,Gurdolin
"行方のわからないロイグのことは
この人たちに頼んで――
わたしは父を探しに行きます",Cecily,,Cecily,,Cecily
"だいじょうぶです
連絡は絶やしませんから安心してください",Cecily,,Cecily,,Cecily
"父は尊敬に値する立派な人ですが
屈強な戦士というわけではありません",Cecily,,Cecily,,Cecily
"危険な旅をしているなら手助けが
必要なんです",Cecily,,Cecily,,Cecily
"このフィンダムでも一定の地位というか
身分が確保できったってことかな？
少しは動きやすくなればいいけど",Lise,,Lise,,Lise
"ガルドリンと一緒ではなかったとなると
ロイグはどこにいるんでしょうね
無事だといいんだけど",Elliot,,Elliot,,Elliot
"フィンダムの人たちとの交流が
始まったというわけか",Klaus,,Klaus,,Klaus
"言動には気をつけてくれよ？
今のところ君たちを通じて、彼らは
レスタニアを知ることになるんだ",Klaus,,Klaus,,Klaus
"なんとまあ――
偏屈な種族がいたものだな",Joseph,,Joseph,,Joseph
"いや、向こうから見ると、こちらの世界の方が
よほど奇妙に見えるということか",Joseph,,Joseph,,Joseph
"ともあれ、ひとつの集落と信頼を結び得たのは
何よりの報告だ",Joseph,,Joseph,,Joseph
"ふむ――
いやいや！
土産話はうれしいが、戻り、フィンダムの
力になってやれ",Joseph,,Joseph,,Joseph
