old,speaker,english,speaker,english,speaker
"イリスとミシアルを失った
メルゴダの深淵のある、あの場所だよ",Lise,,Lise,,Lise
"準備ができたなら――
突入しよう！",Lise,,Lise,,Lise
"今がチャンスだよ
行こう、隊長！",Lise,,Lise,,Lise
レオの野郎、結局、姿を見せなかったな,Gurdolin,,Gurdolin,,Gurdolin
"相手が悪かったことに、いまさら気づいたのかもな
さてと、気合い入れて行こうぜ",Gurdolin,,Gurdolin,,Gurdolin
"俺、何があっても生き残って
この世界のこと、もう一度見てまわります",Elliot,,Elliot,,Elliot
共に戦いましょう,Mysial,,Mysial,,Mysial
全ての結末が近づいています,Mysial,,Mysial,,Mysial
さあ、武器を振るうのです,Mysial,,Mysial,,Mysial
下がりなさい！　闇の魔物よ！　,Mysial,,Mysial,,Mysial
さすが白竜の覚者です,Mysial,,Mysial,,Mysial
未来はまだ、定まった訳ではありません,Mysial,,Mysial,,Mysial
あなたたちが道を切り開くのです,Mysial,,Mysial,,Mysial
覚者は竜を守り、竜は理を守るのです,Mysial,,Mysial,,Mysial
闇の力に屈してはなりません,Mysial,,Mysial,,Mysial
ミシアル、下がってろ,Gurdolin,,Gurdolin,,Gurdolin
押して押しまくるか,Gurdolin,,Gurdolin,,Gurdolin
こりゃ言うほど簡単じゃないぜ,Gurdolin,,Gurdolin,,Gurdolin
ゲートの中が本番だってのによ！,Gurdolin,,Gurdolin,,Gurdolin
隊長、リズ、エリオット、休むなよ,Gurdolin,,Gurdolin,,Gurdolin
俺は一回休むぞ,Gurdolin,,Gurdolin,,Gurdolin
ミシアル、かっこいい！,Lise,,Lise,,Lise
戦う巫女さんだね、ミシアル,Lise,,Lise,,Lise
こいつ、見るからに強そうだよ,Lise,,Lise,,Lise
みんながんばろう！,Lise,,Lise,,Lise
エリオット、いいところ見せなさいよ,Lise,,Lise,,Lise
最後の戦いには――しないんだから,Lise,,Lise,,Lise
ミシアルと共闘なんて夢のようです！,Elliot,,Elliot,,Elliot
何をしてくるかわかりません、気をつけて,Elliot,,Elliot,,Elliot
敵の動きをよく見て,Elliot,,Elliot,,Elliot
隊長、ミシアル！　勝利は間近です！,Elliot,,Elliot,,Elliot
うわ――きつい――,Elliot,,Elliot,,Elliot
ここで屈するわけにはいかない！,Elliot,,Elliot,,Elliot
"まあ、こんなもんだ
ミシアルは結構戦力になったしな",Gurdolin,,Gurdolin,,Gurdolin
"さあ、勢いのあるうちに行こうぜ？
残りの戦い全部に俺たちは勝つ
ああ、全財産かけてやってもいいぜ！",Gurdolin,,Gurdolin,,Gurdolin
"隊長、このゲートの向こうには
本当の最後の戦いが待ってるんだよね",Lise,,Lise,,Lise
"わたしは全力で戦うつもりだけど――
でもこれは隊長ひとりの戦いなのかもしれないね",Lise,,Lise,,Lise
一番強い覚者は誰か――,Lise,,Lise,,Lise
"それを決めなくちゃいけないなら
わたしは全力で――隊長を応援するよ",Lise,,Lise,,Lise
"隊長、準備はいいですか？
ついに――
最後の戦いの道半ばという感じですね",Elliot,,Elliot,,Elliot
"覚者は白竜の爪、牙、うろこ、武器、鎧――
色々言われてますけど俺は隊長の右腕が
しっくりきますよ",Elliot,,Elliot,,Elliot
強くなりましたね――白竜の覚者よ,Mysial,,Mysial,,Mysial
今こそ、心を強くお持ちなさい,Mysial,,Mysial,,Mysial
真実を見極め、選択を誤らぬように先へ進むのです,Mysial,,Mysial,,Mysial
おまえたち――そこで見ていろよ,Leo,,Leo,,Leo
これは至高を決める戦いだ,Leo,,Leo,,Leo
どうした――そんなものか！,Leo,,Leo,,Leo
ほう――やるじゃないか,Leo,,Leo,,Leo
俺が見込んだ通りだ,Leo,,Leo,,Leo
なるほど――あの頃とは違うな,Leo,,Leo,,Leo
そろそろ決めにかかるぞ,Leo,,Leo,,Leo
おいおい、それじゃあ黒竜は倒せないぞ,Leo,,Leo,,Leo
竜力を使いこなすんだ！,Leo,,Leo,,Leo
もしや力を温存しているのか？,Leo,,Leo,,Leo
俺を甘くみちゃあ困る,Leo,,Leo,,Leo
ふん――ついにこの日が来たか,Leo,,Leo,,Leo
レオめ、黙っていられないのは変わらんな,Gurdolin,,Gurdolin,,Gurdolin
隊長、迷うなよ！,Gurdolin,,Gurdolin,,Gurdolin
レオの奴、すげー力を持ってやがる！,Gurdolin,,Gurdolin,,Gurdolin
隊長、おまえが白竜の後継者だ！　いけるぞ！,Gurdolin,,Gurdolin,,Gurdolin
隊長、もうひと押しだ！,Gurdolin,,Gurdolin,,Gurdolin
隊長、耳を貸しちゃダメだよ！,Lise,,Lise,,Lise
言葉に惑わされないで！,Lise,,Lise,,Lise
正しい力の使い方、見せてやって！,Lise,,Lise,,Lise
あぶない！　気をつけて！,Lise,,Lise,,Lise
隊長、深呼吸！,Lise,,Lise,,Lise
統率は本気だ！,Elliot,,Elliot,,Elliot
こんな戦いは、見たくなかったです,Elliot,,Elliot,,Elliot
でも、この戦いの先にしか未来がないのであれば――,Elliot,,Elliot,,Elliot
隊長、勝って下さい！,Elliot,,Elliot,,Elliot
最強なら、隊長に決まってますよ！,Elliot,,Elliot,,Elliot
死ぬんじゃねーぞ,Gurdolin,,Gurdolin,,Gurdolin
みんなから託されたもん、生きて返さねーとな,Gurdolin,,Gurdolin,,Gurdolin
隊長、帰ってきてね,Lise,,Lise,,Lise
"隊長がいないと、ガルドリンやエリオットたち
ううん、わたしも好き勝手しちゃうんだから",Lise,,Lise,,Lise
"世界を救うことと引き換えに
人が消えるなんて、俺はもう御免です",Elliot,,Elliot,,Elliot
俺、隊長が戻るまで、ずっとここで待ってますよ,Elliot,,Elliot,,Elliot
竜は理から生まれた――,Black Dragon,,Black Dragon,,Black Dragon
竜は理の守護者――,Black Dragon,,Black Dragon,,Black Dragon
わたしは知ったのだ――,Black Dragon,,Black Dragon,,Black Dragon
理はわたしを縛りつける――,Black Dragon,,Black Dragon,,Black Dragon
理はこの狭き世界にわたしを閉じ込める,Black Dragon,,Black Dragon,,Black Dragon
理の外とは如何なるものか――,Black Dragon,,Black Dragon,,Black Dragon
わたしはその理の外を見たい――,Black Dragon,,Black Dragon,,Black Dragon
理の壁を壊してやろう,Black Dragon,,Black Dragon,,Black Dragon
もはや何人もわたしを止めることは出来ぬ,Black Dragon,,Black Dragon,,Black Dragon
この世界を壊して穴をあけるのだ――,Black Dragon,,Black Dragon,,Black Dragon
もうすぐ終わる――,Black Dragon,,Black Dragon,,Black Dragon
おまえたちを倒し――,Black Dragon,,Black Dragon,,Black Dragon
わたしは理の外を見よう――,Black Dragon,,Black Dragon,,Black Dragon
