old,speaker,english,speaker,english,speaker
"伝令から話しは聞いたよ
いよいよ解放軍はメガド奪回へ向けて
準備を進めているそうだね",Yuri,,Yuri,,Yuri
"メガドから生きのびた仲間たちは
方々の手で、今も各所で息を潜めているはずだ",Yuri,,Yuri,,Yuri
"この先のエリアでは、おそらくだが――
この辺りを探すといいはずだ",Yuri,,Yuri,,Yuri
"全部で３箇所だ――
それぞれかなり離れているから順番に
向かうと良い",Yuri,,Yuri,,Yuri
"だが、魔軍も彼らを狩ろうと追っている
十分に気をつけてくれ",Yuri,,Yuri,,Yuri
"再びメガドを取り戻す機が訪れるなんて――
想像もしてなかったよ",Yuri,,Yuri,,Yuri
"ほう、おまえが異国の覚者というわけか
希望をもたらすものよ、噂は聞いていた",Kirsty,,Kirsty,,Kirsty
"わたしの名はキルスティ
この地への助力、礼を言わせて貰う",Kirsty,,Kirsty,,Kirsty
"この者たちの他にも、メガドから落ちのびた
兵士はいるようだ
――そうだ、ここから東に進んだ森の方だ",Kirsty,,Kirsty,,Kirsty
"ああ、おまえの国でもオークは臭うのか
これ以上、奴らを好きにさせる気はさらさらない
早々に御退場頂くつもりだよ",Kirsty,,Kirsty,,Kirsty
ふん、流浪の旅から戻ってみれば、この有様だ,Kirsty,,Kirsty,,Kirsty
"メガドを取り戻す作戦が進んでいるらしいな
もちろん、おれも戦うぞ",Eddys,,Eddys,,Eddys
なに――こんなケガなんぞ、なんでもないわ,Eddys,,Eddys,,Eddys
"ぼくは敵から逃げたわけじゃありません
ここで指示を待っていたんです――本当です！",Sago,,Sago,,Sago
ありがとう、助かったよ,Percy,,Percy,,Percy
"ネド王子がメイロワ将軍の元へ戻られたと
聞いたが――",Percy,,Percy,,Percy
"ほう！　やはり本当であったか！
ならば俺も隠れているわけにはいかん！",Percy,,Percy,,Percy
"約束しよう
必ず我々で、メガドから敵を引き付けて見せると",Percy,,Percy,,Percy
"まだまだやれるぞ！
ああ、やれるとも！",Percy,,Percy,,Percy
"おまえは――
なんと、メイロワ将軍の使者！？",Barry,,Barry,,Barry
"――おう、承知した
陽動作戦、喜んで参加しよう",Barry,,Barry,,Barry
"な、なんだ貴様らは――
なに？　メイロワ将軍の頼み事？",Fred,,Fred,,Fred
"――なるほど、メガドにつかず離れず
攻撃をしかけて敵の気を引けば
いいのだな？",Fred,,Fred,,Fred
ネド王子がご無事だって！？,Ivey,,Ivey,,Ivey
"ならばこうしてはいられない
わたしは何をすればいい？",Ivey,,Ivey,,Ivey
"たいした腕前だな
おまえがベルタの言う異国の戦士か",Cyril,,Cyril,,Cyril
――なるほど、いい面構えをしている,Cyril,,Cyril,,Cyril
"彼らはメガドの住人だ
王都落城の際、敵に見つからず
今日まで身を潜めていたようだ",Cyril,,Cyril,,Cyril
"この隙に、俺が連中を安全な場所まで
送り届けよう",Cyril,,Cyril,,Cyril
"ああ、今は時間が惜しい
すぐに出発させて貰う",Cyril,,Cyril,,Cyril
"メイロワ将軍たちがメガドを取り戻してくださる！？
また商売ができるようになるんですね！",Karen,,Karen,,Karen
"おお、メイロワ将軍が戻られたか――なんと！？
ネド王子も一緒！？",Linus,,Linus,,Linus
"王子はご無事でいらっしゃったか
おお――胸に希望の灯がともるわ",Linus,,Linus,,Linus
"終わりだ――もうアッカーシェランは終わりだ
何もかも失われてしまった――",Toyugaru,,Toyugaru,,Toyugaru
なに！？　ネド王子がご無事！？,Toyugaru,,Toyugaru,,Toyugaru
"俺、行かないと！
馳せ参じて、隊列に入れてもらうんだ",Toyugaru,,Toyugaru,,Toyugaru
ネド王子がメガドを取り戻してくれるの？,Esen,,Esen,,Esen
"オークや魔物を追い払ってくれるの？
信じてもいいの？",Esen,,Esen,,Esen
"上手く生きのびた兵たちを
見つけ出したみたいだね",Gillian,,Gillian,,Gillian
"南でも、隠れて蜂起の機会をうかがっていた
兵たちの数は予想以上",Gillian,,Gillian,,Gillian
かなり柔軟に配備できそうだよ,Gillian,,Gillian,,Gillian
ああ、生きているって素晴らしいわ！,Karen,,Karen,,Karen
"メイロワ将軍が奮闘しているとなれば
わしもまだまだ隠居するわけにはいかんよ",Linus,,Linus,,Linus
"活躍すれば王子か将軍の目にとまって
大出世も夢じゃない
そう考えれば希望もわいてくるよ",Toyugaru,,Toyugaru,,Toyugaru
"ネド王子、がんばれー！
――ってつたえてね！",Esen,,Esen,,Esen
"ご苦労さまでした
突入の段取りはメイロワ将軍にまかせて
皆さんはゆっくりお休みください",Nedo,,Nedo,,Nedo
"どうだい？
北の盗賊たちはやる気満々だろう？
盗賊業の縄張りを見直してもいいって
言ってやったのさ",Bertha,,Bertha,,Bertha
"あたしにゃ大きな譲歩だけど
アッカーシェランがなくなるよりはマシさ",Bertha,,Bertha,,Bertha
まっ黒野郎――ったく、どこにいやがる,Gurdolin,,Gurdolin,,Gurdolin
ネド王子とメイロワ将軍は凄いよ,Lise,,Lise,,Lise
"隠れていた人たちを、名前だけで
奮い立たせちゃうんだもの",Lise,,Lise,,Lise
一度レスタニアへ帰りましょう,Elliot,,Elliot,,Elliot
"あっちの方がよく休める気がしませんか？
やっぱり大地に満ちる竜力が違うんでしょうね",Elliot,,Elliot,,Elliot
"隊長、ジリアン
生き残りの兵たちを、よくぞ集めてくれた――",Meirova,,Meirova,,Meirova
"ベルタは北の盗賊を連れて戻ってきた
どう説得したのか知らんが
北の盗賊たちめ、やけに士気が高い",Meirova,,Meirova,,Meirova
"さて、わしは王子とともに部隊の編制に入る
おぬしらは一度休まれるといい",Meirova,,Meirova,,Meirova
"次はいよいよメガド突入――正念場だ
おぬしたちは戦の中軸に組み込ませてもらうぞ
それまではゆっくり休んでおいてくれ",Meirova,,Meirova,,Meirova
"次はいよいよメガド突入――正念場だ
おぬしたちは戦の中軸に組み込ませてもらうぞ",Meirova,,Meirova,,Meirova
それまではゆっくり休んでおいてくれ,Meirova,,Meirova,,Meirova
黒い鎧の騎士、未だ姿を見せず――だね,Klaus,,Klaus,,Klaus
"これは策略かもしれないよ？
だって、姿が見えないことで
僕たちの不安は膨らむばかりだからね",Klaus,,Klaus,,Klaus
"ふむ――
王都メガド突入目前というわけだな",Joseph,,Joseph,,Joseph
"とすれば、噂の、黒い騎士の登場も
近いと予想されるわけだが――",Joseph,,Joseph,,Joseph
"気を取られて、悪しき竜を忘れては
いかんぞ",Joseph,,Joseph,,Joseph
"展望城に続き、王都メガドも
悪しき竜討伐への通過点に過ぎんのだからな",Joseph,,Joseph,,Joseph
