old,speaker,english,speaker,english,speaker
"きっとエルテ・ディナンで眠るよりも
こっちの方が賑やかでいいよね",Mayleaf,,Mayleaf,,Mayleaf
"キースヒルトの、何度か見かけた
寂しげな笑顔が忘れられません",Pamela,,Pamela,,Pamela
"よし、キースヒルトの遺志を――
願いを叶えてやろうじゃないか
手順はミシアルに聞くといい",Leo,,Leo,,Leo
"本来、我々にはない習慣だ
死者の命の扱いとして、快く思わない者も
いるだろう",Leo,,Leo,,Leo
"しかし、この方法で命をつなぐことができる
無残に散った命も、ただ涙を誘うだけではない
――となれば俺に躊躇する理由はない",Leo,,Leo,,Leo
さあ、ミシアルに器を渡せ,Leo,,Leo,,Leo
"キースヒルトの命は白竜を癒やし
その結果、俺たちは力を得ることができる",Leo,,Leo,,Leo
"覚者になったその時から
俺たちは巡る命の理に――",Leo,,Leo,,Leo
"あらがうことのできない理に
支配されているのだろう",Leo,,Leo,,Leo
"友の死が思い出させてくれたこの定め――
新たな決意で受け入れようではないか",Leo,,Leo,,Leo
"バートランド平原北部へ続く道は
長らく落石で閉ざされていたはずだ",Leo,,Leo,,Leo
"もしまだ通れないようなら――
グリッテン砦のボードクエストやワールドクエストを
こなしてエリアランクを上げてみることだ",Leo,,Leo,,Leo
"グリッテン砦のエリアマスター
スケルツォの手が空くようになれば
落石の問題もじきに解決するだろう",Leo,,Leo,,Leo
"【ヒント：バートランド平原北部について】
ドラワンの村へはグリッテン砦からの遠征となります
装備が不安であれば、グリッテン砦で高レベル装備を購入・強化して向かいましょう",Leo,,Leo,,Leo
"【ヒント：ガルドノック砦侵入について】
オーク軍の本拠地ガルドノック砦は危険な場所です
ドラワンを拠点に、パーティー編成とスキル装備を見直して挑みましょう",Leo,,Leo,,Leo
"おめ、モゴック様と
エルテ・ディナン行ったのか？",Orc,,Orc,,Orc
"たいそう財宝いっぱいだって話だ
おめ、隠してねえだろうな",Orc,,Orc,,Orc
"お宝なんて３００年だか昔のことだ
今はなんにもないジメジメの場所さ",Orc,,Orc,,Orc
"モゴック様だって、お宝なんか探さずに
エルフの命だけで帰ってきた",Orc,,Orc,,Orc
"ああ、見たぞ、あのエルフの命！
あんなもん、なんの役に立つんだかな",Orc,,Orc,,Orc
"モゴック様は変わったなあ
人間殺してお宝奪って――",Orc,,Orc,,Orc
おれ、あれがいっちばん楽しいわ,Orc,,Orc,,Orc
"だなあ――
さあ、飲め飲め！",Orc,,Orc,,Orc
