old,english,speaker
"ふふ、どうしたの？
あなたみたいな強い覚者でも
人恋しくなる時があるのね――",,0
"マスター、あたしはずっとここで待っているわ
あなたのためになら、ずっと、ね――",,0
"ね、聞いたらきっとびっくりするわよ
なんと、庭に小さなグリフィンが来ていたの！
子供みたいだったからあやしてあげたら
とっても可愛くて――また来ないかしら",,0
"ねぇ、たまには魔物なんかじゃなく
お庭の動物と戯れてみるのはいかがかしら？
マスターが気持ちを込めてエモートすれば
きっと返してくれるわ",,0
"あたしにクラフトをさせたり
一緒に冒険につれていったりしてほしいの
あなたのこと、もっともっと知りたいから――",,0
"ねえマスター
この間、最近流行りのレスタニアンパペットを見たの
とっても可愛かったわ！
お部屋にあったら――素敵だと思わない？",,0
"クラフトをさせる時、任せるポーンを間違えないでね
ポーンにも得意な事や苦手な事があるの―――
みんなが幸せになれる選択をしてくださいね",,0
"神殿の外でも
戦技の切り替えができるんですって
便利そうだと思いません？",,0
"マスター、あなたのように感情を体で
表現できるのって、とても素敵よ
あたしもできたらなと思って
おそばで勉強させてもらってるわ",,0
"ふと恐ろしくなるの
マスター、あなたがいなかったら私は――
あたしは、何者でもなく、どこにも
いなかったんじゃないかってね",,0
"マスターの顔に泥を塗らないように
見た目には気を使ってるんですよ
特に髪型にはね――気付いてくれていたら嬉しいわ",,0
"マスター、《鍛錬の小部屋》はお好き？
あそこはね、毎日あたしがお掃除しているの
あなたの事を想って、ね",,0
さあ、行きましょう！,,0
お願い聞いてくれないんですか？,,0
早くいきましょう！,,0
"うふふ――ありがとう、マスター
あたしは待ってるから、いつでもいいわ",,0
"そう――？　残念だわ
気が変わったら、教えてくださいね",,0
"まぁ――本当にいいの、マスター？
あたしのお願いを聞いてくださってありがとう
とっても嬉しいわ",,0
"ねぇマスター、お忘れじゃないかしら？
お願いしてたあの品――
いえ、覚えてくれてるならいいの",,0
"お帰りなさい、マスター
ウェアをお洗濯しておきましたからね
――あたしに触られたくなかったかしら？",,0
"お帰りなさい、マスター
お掃除もお洗濯も済んでるわ
次は――肩でも揉んで差し上げましょうか？",,0
"ねぇ、マスター
あたしたちのこと――覚えていてくれる？
たとえ竜になったとしても――
やだ！　あたしったら変なこと言ってごめんなさいね",,0
"ねぇ、あたしもずいぶん人らしくなったと思わない？
ずっとマスターのことを観察し続けて
たくさんの表現を覚えたおかげよ――
おそばに置いてくださって、本当に感謝してるわ",,0
"あたしと向かい合って食事をする気分って
どうなの、マスター？
あたしは一緒に食事を楽しんだりできないから――
最近、少し気になってるの",,0
"世界は広いものね――まだマスターと行っていない
場所や、見ていないものがたくさんあるでしょう？
そういうものを、もっと見て回りたいって思うの
――こういう考えって、何ていうのかしら",,0
"ねぇマスター、昨日書物で読んだんです
一度焼野原になった戦場は、畑に向いてるんですって
灰の混ざった砂が、植物の質を高めるんだとか――
この知識が、何かに役立つといいのだけど",,0
"マスター、もしクランに入っているなら
ポーン遠征隊を毎日派遣するといいそうよ
あたしも、マスターと離れるのは寂しいけれど――
頑張ってお宝を見つけてきますから",,0
"マスター、あのね――
あたしがリムストーン以外のものを
欲しがったら、どう思う？
やっぱり――ポーンの分際で、と――思うのかしら",,0
"マスターも、気付いているでしょう？
ダンジョンでたまに見かける、怪しい紙切れ――
きっと何かの一部だと思うの
ああいうのって、なんだかワクワクするわね",,0
"本当？　嬉しいわ、マスター
準備は出来ているから、いつでも出発できますよ",,0
"駄目なの――？
お気に召さなかったのね、分かったわ
別の場所を探しておきますね",,0
"あらマスター、行かないの？
ふふ、わかってるわ
準備は大切ですものね、待っているわ",,0
"あたし、写真写り悪くなかったかしら――
だけどこうしてのんびりするのも
たまには良いものね",,0
"お声がけくださったのね
ありがとうございます、マスター",,0
実は、マスターに伺いたいことがあるの,,0
"今の私の戦い方、どう思われるか――
本音をお聞かせ願えないかしら？",,0
ご指導お願いします――お手柔らかにね,,0
"わかりました
それじゃあ、今のままでいいのね",,0
"<VAL>について？
ええ、ぜひ聞かせてくださいな",,0
"わかったわ――それじゃあ今度から
<VAL>については、
<VAL>ように
した方がいいのね？",,0
"わかったわ――それじゃあ今度から
<VAL>に対しては、
<VAL>の使用頻度を
<VAL>ようにした方がいいのね？",,0
"わかったわ――それじゃあ今度から
<VAL>ことの
<VAL>は、もっと<VAL>ように
した方がいいのね？",,0
"わかったわ――それじゃあ今度から
<VAL>ように
した方が良いのね？",,0
"ねえマスター、他に教えてくださることは
ないかしら？",,0
"ありがとうございます、マスター――
ぜひ、また呼んでくださいね",,0
"うふふ――こうして改まって向かい合うと
なんだか新鮮な気分ね、マスター
ね、良かったらこれからもベルで呼んでくださいね
あたし、戦闘でももっとあなた好みになりたいの――",,0
"わかったわ――それじゃあ今度から
<VAL>は
お任せしてくださるのね？",,0
"わかったわ――それじゃあ今度から
<VAL>について
<VAL>に対する行動は
お任せしてくださるのね？",,0
"わかったわ――それじゃあ今度から
<VAL>に対しては、
<VAL>の使用頻度を
<VAL>ようにした方がいいのね？",,0
