old,english,speaker
"ポーンに"やりたいこと"なんてありゃしません
――と思っていたんですが、そうでもないみたいで
もし、何かうっかりお願いしちまっても
怒らねぇでくれますかい？",,0
"どうやら、たまにダンジョンで見かけるあの紙切れは
何かの一部みたいですね――
そうとわかれば、全部集めるしかねぇよなぁ！",,0
"覚者様がそう言うんなら、ぜひとも行きましょうや
出発は――いつでもいいですぜ",,0
"俺と写真を撮るのがお嫌なんですかい？
それともその場所が気にくわねぇとか――？
なら――別の場所を仕入れてきますぜ",,0
"おや――行かないんですかい？
出かける気が変わったわけじゃないなら
ここでお待ちしてますぜ",,0
"たまにはのんびりすんのも、悪くないですね
撮った写真、捨てねえでくださいよ？",,0
"俺をお呼びになったんですかい？
もの好きな覚者様だなぁ――いや
ありがてえことで",,0
"あー、実は――
覚者様に伺わねぇと、って思ってたことが
あるんですがね",,0
"俺の戦い方、覚者様から見て
ちょっと荒すぎねえか、とか――
その、意見が聞きてえんです",,0
"そいつはありがたい――
ぜひ、聞かせてくだせえ",,0
"そうですかい――
覚者様がそうおっしゃるんなら
もう少しこの戦い方を続けてみようかねぇ",,0
"<VAL>――
ですかい
そいつは、どうすりゃいいんですかい",,0
"へぇ――そんなら俺は
<VAL>については、
<VAL>方が
いいんですかい",,0
"へぇ――そんなら俺は
<VAL>に対しては、
<VAL>の使用頻度を
<VAL>方がいいんですかい",,0
"へぇ――そんなら俺は
<VAL>ことの
<VAL>は、今より<VAL>方が
いいんですかい",,0
"へぇ――そんなら俺はこれから
<VAL>ようにした方が
いいんですかい",,0
"覚者様、他に言っておきてえことは
ありますかい？",,0
"いやぁ――本当に、感謝の言葉もねえですよ
今日頂いた話、無駄にはしませんぜ",,0
"こう改まって向かい合うと、なんだか照れるなァ――
覚者様、呼んでくださってありがとうございます
これからも、俺に言いてえことがあったら
いつでもベルを鳴らしてくだせえ、飛んできますから",,0
"へぇ――そんなら
これから<VAL>は
俺に任せてくれるってことですかい？",,0
"へぇ――そんならこれから
<VAL>について
<VAL>に対する行動は
俺に任せてくれるってことですかい？",,0
"へぇ――そんなら俺は
<VAL>に対しては、
<VAL>の使用頻度を
<VAL>方がいいんですかい",,0
