old,english,speaker
"覚者さま、《鍛錬の小部屋》は利用されていますか？
覚者さまに気持ち良く使っていただけるよう
私がいつもお掃除しているんです",,0
さあ、行きましょう！,,0
お願い聞いてくれないんですか？,,0
早く行きましょう！,,0
"本当によろしいのでしょうか？
ありがとうございます！
それでは、お待ちしておりますね",,0
"も、申し訳ございません
分をわきまえずお願いするなど――",,0
"おお、これが例の？
まさか本当にいただけるなんて――
ありがとうございます！",,0
"覚者さま、お願いしていた品物なのですが――
あ、いえ、いつでもよい物なのです",,0
"お帰りなさい、覚者さま
ウェアが汚れていたので洗っておきました
――勝手に触ってもよろしかったでしょうか？",,0
"お帰りなさい、覚者さま
ベッドのシーツを干しておきましたよ
ぜひ、おやすみになってくださいね",,0
"覚者さまがもし、竜になられたとしたら――
私たちはどうなるのでしょうか？
いえ、最近余計なことばかり考えてしまうのです",,0
"なんとか見た目だけでも自然な人に見えるように
たくさん観察して、色々な動きや表現を覚えたんです
――お気に召していただけたでしょうか？",,0
"最近、人の生活に興味があるんです
美味しそうに頬張る食事や、暖かな光の心地よさ――
もっともっと、世界には学ぶことが多いのでしょうね",,0
"ポーンに自発的な意志など、あるはずはないのですが
最近、色々なことが気になってしまうんです
変――でしょうか",,0
"覚者さま、先日読んだ書物にこんなことが
書いてありました
植物の生育には有機物だけでなく、無機質も重要――
いつか、この知識が役立つときが来るのでしょうか？",,0
"覚者さま、もしクランに加入されているのでしたら
毎日ポーン遠征隊を
派遣することをおすすめいたします！
すごい掘り出し物の発見があるかもしれませんよ",,0
"覚者さま――最近、世界の色々なことが気になって
我慢できずにお願いすることがあるかもしれません
どうか――わがままと嫌わないでください",,0
"稀にダンジョンで見る、謎の書物
あれは何なのでしょう
どうやら、何かの断片のようですが――
まとめて読み返せば何かわかるのでしょうか",,0
"ありがとうございます、覚者さま！
それでは参りましょう",,0
そうですか――それでは、またの機会に！,,0
"さぁ、行きましょう覚者さま
今日はどんなものが見られるか、楽しみです！",,0
"どうでしょう、良く撮れましたか？
たまには、こういうお出かけも楽しいですね！",,0
お声がけいただきありがとうございます！,,0
実は、覚者さまに伺いたいことがございまして――,,0
"今の私の戦い方について
どう思われるかお聞かせいただけませんか？",,0
ご指導のほど、よろしくお願いします,,0
"分かりました
それでは、今の戦い方を続けますね",,0
"<VAL>に
ついて――ですね
ぜひ、詳しくお聞かせください",,0
"なるほど――それでは今度から
<VAL>については、
<VAL>ことが
覚者さまのお望みなのですね？",,0
"なるほど――それでは今度から
<VAL>に対しては、
<VAL>の使用頻度を
<VAL>ことが覚者さまのお望みなのですね？",,0
"なるほど――それでは今度から
<VAL>ことの
<VAL>は、今よりも<VAL>ことが
覚者さまのお望みなのですね？",,0
"なるほど――それでは今度から
<VAL>ことが
覚者さまのお望みなのですね？",,0
"覚者さま、他にご教授いただけることは
ございますか？",,0
"ありがとうございます、覚者さま
ぜひ、またご教授お願いしますね",,0
"まさか、覚者さまに直接こうしてお話を伺えるなど
実現するとは夢にも思いませんでした
覚者さまさえよろしければ、これからも――
そのベルを鳴らし、ご指導いただければ幸いです",,0
"なるほど――それでは今度から
<VAL>は
お任せいただけるのですね？",,0
"なるほど――それでは今度から
<VAL>について
<VAL>に対する行動は
私の判断にお任せいただけるのですね？",,0
"なるほど――それでは今度から
<VAL>に対しては、
<VAL>の使用頻度を
<VAL>ことが覚者さまのお望みなのですね？",,0
