old,english,speaker
"お庭に来ている動物たち
こちらに興味を持ってくれているみたいなので
もしかするとエモートに反応してくれるかも――",,0
"クラフトとか、冒険のお供をしていくことで
覚者さまのことがだんだんわかるように
なっていく気がします――",,0
"レスタニアンパペット、ご存知ですか？
ふふ、可愛いですよね
本物の魔物も、布と綿で出来ていたら良いのに――",,0
"クラフトをさせるポーンを選ぶ時は
間違えないように気を付け下さいね
ポーンといっても、得意なことは皆違いますから――",,0
"神殿の外でも
戦技の切り替えができるそうです――
あの、ご存じでしたらごめんなさい――",,0
"覚者さまのように感情を体で表現したくて
日々、観察しています――",,0
"覚者さまに出会えなかったら――
その時、自分はどうなっていたのでしょう
他の覚者さまをお慕いしていたのでしょうか――
何だか、想像もできません",,0
"あの、こんな自分がお傍にいても
覚者様が恥ずかしくならないように
見た目には常に気を使っているんです――
か、髪型、とか――",,0
"《鍛錬の小部屋》はご利用になっているでしょうか？
実は、覚者さまに気持ち良く使っていただけるように
隅々まで自分がお掃除を――
や、やっぱりなんでもないです",,0
さあ、行きましょう！,,0
お願い聞いてくれないんですか？,,0
早くいきましょう！,,0
"えっ、ほ、本当にいいんですか？
わぁ――嬉しい――
お待ちしていますね",,0
"そ、そうですよね
――あの、ごめんなさい",,0
"わぁ――本当にくれるんですか？
あ、ありがとうございます――！",,0
"覚者さま――
お願いしていたお品は――その――
いえ、何でもありません！",,0
"お帰りなさい、覚者さま
あの――ウェアを、お洗濯しておきました――
か、勝手に触ってしまってごめんなさい",,0
"お帰りなさい、覚者さま
あの――ベッドのシーツを干しておきました
シワになってないと良いんですが――",,0
"覚者さまが竜になられたら
ポーンはどうなるんですか？
あ――ごめんなさい
覚者さまなら、なんでもご存じな気がして――",,0
"あの、覚者さま――いつも観察しててごめんなさい
でも、ほら、いろんな表現を学んだんですよ！
これで、普通に見えるでしょうか？
普通の人みたいに――",,0
"覚者さまがいつも飲んでいるガラエキスやお薬って
どんなお味なんですか？
いえ――何となく、気になって――",,0
"最近、自分がわがままなんじゃないか、って
気になるんです――
わがままなポーン、なんて――おかしいですよね
ポーンにはやりたいことなんてないはずなのに――",,0
"あの――最近本を読んでいるんです
それによると、植物は得る養分に偏りがあるとき
適応するため、変異を起こしやすいそうなんです
あ、戦い以外でも役立つ知識が欲しいなと思って――",,0
"覚者さま、ポーン遠征隊ってすごいんですよ――！
びっくりするようなお宝が見つかることも
あるそうです――クランに入っていたら
忘れずに派遣してくださいね",,0
"ポーンが主人にお願いごとをするのって
その、きっと、変ですよね
あの――覚者さまはお嫌ですか？
お嫌なら――や、やめます――",,0
"ダンジョンでたまに見る、古い紙みたいなもの
なんか――怖いです
集めてみたら、呪いの本だったりしそうで――",,0
"あ――ありがとうございます！
ご一緒に写真を撮るの、楽しみです！",,0
"うぅ――そ、そうですよね
わがまま言って、ごめんなさい
もっと素敵な場所、考えておきますね――",,0
"覚者さま――あの
行きたくなくなってしまわれましたか――？",,0
"あの――自分は、とっても楽しかったです
また、連れて行ってくださいますか――？",,0
"あ、あの――
呼んでくださって、ありがとうございます",,0
もし――覚者さまがよろしければ、なのですが,,0
"今の自分の戦い方――
もっと強くなるためにはどうすればいいか
覚者さまに聞けたらな、と思って",,0
"はい――よろしくお願いします
がんばりますから！",,0
"そう、ですか――わかりました
もう少し、一人でがんばってみます",,0
"<VAL>に
ついて、ですね
自分は――どうすれば良いですか？",,0
"はい――！　それでは、今度からは
<VAL>については、
<VAL>ように
すればいいんですね？",,0
"はい――！　それでは、今度からは
<VAL>に対しては、
<VAL>の使用頻度を
<VAL>ようにすればいいんですね？",,0
"はい――！　それでは、今度からは
<VAL>ことの
<VAL>は、今よりも<VAL>ように
すればいいんですね？",,0
"はい――！　それでは、今度からは
<VAL>ように
すればいいんですね？",,0
"他には――
他にはどうすればいいですか、覚者さま？",,0
"すっごく勉強になりました――
ありがとうございます、覚者さま！
あの――また、お願いしてもいいでしょうか",,0
"あ、あ、あの――ごめんなさい、緊張しちゃって
その――呼んでくださって、ありがとうございます
よかったらこれからも、そのベルを鳴らして
戦いの相談――させてもらえたら嬉しいです",,0
"えっと――それでは、今度からは
<VAL>は
自分にお任せ――で良いでしょうか？",,0
"えっと――それでは、今度からは
<VAL>について
<VAL>に対する行動は
自分にお任せ――で良いでしょうか？",,0
"はい――！　それでは、今度からは
<VAL>に対しては、
<VAL>の使用頻度を
<VAL>ようにすればいいんですね？",,0
