old,english,speaker
"ねぇ覚者さま、お願いしたアレはまだですか？
ぼく、ずっと楽しみにしてるんです！",,0
"覚者さま、おかえりなさい！
ウェアをお洗濯しておきました
たぶん大丈夫だと思うんですけど――
濡れてたらごめんなさい！",,0
"覚者さま、おかえりなさい！
お掃除とか、お洗濯とか、がんばったんです
ねぇ、えらいですか？
へへ――だってぼく、パートナーポーンですから！",,0
"覚者さまって――いつか竜になっちゃうんですか？
そうしたら――ぼくたちポーンは
どこへ行っちゃうんでしょう？
ぼくのこと、忘れちゃったりしないですよね――？",,0
"ねぇねぇ、ぼくってもう人みたいだと思いませんか？
へへ――いつも覚者さまを観察していましたからね
いろんな表現だってできるんですよ！",,0
"覚者さまが一番好きな食べもの――
ぼくもいっしょに楽しんでみたいなぁ
最近、覚者さまや人が楽しむものに
興味があるんです！",,0
"ぼく、もっと覚者さまと色んなところへ行ったり
色んなものを見たりしたいんです！
――ん？　何だか今、人間みたいなこと
言っちゃいましたね",,0
"ねぇねぇ覚者さま、ぼく本を読んだんです！
えっと、確か――植物さんは、お肉や皮、野菜とか
人間も大好きなものを食べておおきくなるんだって
えっと、あとは――ごめんなさい、覚えてないや！",,0
"覚者さま、いつでもぼくをポーン遠征隊で
派遣していいんですからね！
クランに入ってるなら、ちゃんと毎日派遣したほうが
いいんだって、この前他の覚者が言ってましたよ！",,0
"ねぇ、覚者さま
あれが欲しいとか、ここに行きたいとか――
ぼくが言ったらわがままだと思いますか？
わがままでも――嫌いにならないでくださいね",,0
"ダンジョンで、たまに落ちてる紙切れ――
集めてみたら、どんなことが書いてるんでしょうか？
覚者さま、読んだら教えてくださいね！",,0
"本当ですか！？　やったぁ、お出かけだ！
たまには戦わないお出かけもいいですよね
それじゃ早く行きましょうよ、覚者さま！",,0
"うーん、覚者さまはお嫌なのかぁ
それじゃあ――覚者さまも喜ぶような場所を
探しておきますね！",,0
"あれ、覚者さま――行かないんですか？
あ、忘れ物しないように準備してるんですね
覚者さま、えらい、えらい！",,0
"わーい、とっても楽しかったです！
ぼく、いつもの冒険よりこっちの方が好きかも――
なんてね！",,0
"わーい！
呼んでくれてありがとうございます、覚者さま！",,0
"あの――
じつは、覚者さまに聞いてみたいことがあって――",,0
"ぼくの戦い、いつも見ていてどう思うかなって
もっとこうしてほしい、っていうのがあれば
聞いてみたいな、と思って――",,0
"ほ、ほんとに良いんですか？
ありがとうございます！",,0
"そ――そうかな？
えへへ、わかりました！
このままがんばってみます！",,0
"<VAL>――
ですか？
ぼくは、どうすればいいんですか――？",,0
"そっか――それじゃ、ぼくはこれから
<VAL>は、
<VAL>方が
お役にたてるんですね？",,0
"そっか――それじゃ、ぼくはこれから
<VAL>には、
<VAL>を使う数を
<VAL>方がお役にたてるんですね？",,0
"そっか――それじゃ、ぼくはこれから
<VAL>ことの
<VAL>は、もっと<VAL>ように
した方が、お役にたてるんですね？",,0
"そっか――それじゃ、ぼくはこれから
<VAL>ようにした方が
お役にたてるんですね？",,0
"うーん、なんだか賢くなった気分――
覚者さま、他にも教えてくれることはありますか？",,0
"覚者さまの思ったとおり戦えるように
ぼくがんばりますから！
また、いろいろ教えてくださいね！",,0
"わぁ！　ぼくのこと呼んでくれたんですね
ぼく、覚者さまに教えてもらうこと
がんばって実行しますから――
これからも、ベルを鳴らしてお話してくださいね！",,0
"わぁ――それじゃ、これから
<VAL>は
ぼくにおまかせしてくれるんですか？",,0
"そっか――それじゃ、これから
<VAL>のなかでも
<VAL>のときの行動は
ぼくにおまかせしてくれるんですか？",,0
"そっか――それじゃ、ぼくはこれから
<VAL>には、
<VAL>を使う数を
<VAL>方がお役にたてるんですね？",,0
